00.00,43,41
00.00,66,40
00.01,66,51
00.02,61,61
00.03,48,57
00.04,50,44
00.05,54,47
00.06,53,47
00.07,56,57
00.08,43,74
00.09,54,64
00.11,66,41
00.12,56,35
00.13,57,41
00.14,61,37
00.15,53,43
00.16,63,48
00.18,50,54
00.19,50,54
00.20,47,64
00.22,43,47
00.23,30,41
00.24,40,41
00.25,27,38
00.26,35,50
00.27,48,54
00.28,43,54
00.29,53,56
00.30,60,37
00.31,53,40
00.32,40,47
00.33,43,51
00.34,43,64
00.35,40,54
00.36,50,51
00.37,48,47
00.38,27,47
00.39,44,66
00.41,27,50
00.42,47,53
00.43,35,30
00.44,47,38
00.46,23,41
00.47,35,51
00.48,30,44
00.50,51,61
00.51,51,61
00.52,43,56
00.53,51,69
00.55,51,74
00.56,47,74
00.57,38,64
00.58,40,53
00.59,51,54
01.00,51,51
01.01,60,54
01.02,60,51
01.03,53,43
01.04,48,44
01.05,48,44
01.06,44,53
01.07,40,48
01.09,40,43
01.10,44,40
01.11,51,53
01.13,54,61
01.14,41,44
01.15,34,38
01.16,37,43
01.17,30,40
01.18,44,53
01.19,37,60
01.20,37,57
01.21,40,66
01.22,34,64
01.23,43,54
01.24,40,63
01.25,47,64
01.26,51,63
01.27,40,60
01.28,34,48
01.29,21,47
01.30,23,47
01.31,38,51
01.32,41,44
01.33,37,54
01.34,24,51
01.35,8,50
01.36,3,54
01.37,11,54
01.38,11,57
01.39,24,74
01.41,47,66
01.42,64,70
01.43,56,60
01.44,51,60
01.45,53,69
01.46,66,56
01.47,77,57
01.48,87,43
01.49,84,37
01.50,63,47
01.51,60,43
01.52,48,50
01.53,38,53
01.54,43,44
01.55,43,37
01.56,47,40
01.58,63,53
01.59,54,47
02.00,38,29
02.01,27,21
02.02,26,10
02.03,37,26
02.04,57,47
02.05,63,40
02.06,63,47
02.07,69,50
02.08,74,43
02.09,80,57
02.10,77,77
02.11,75,67
02.12,64,77
02.13,74,69
02.14,78,54
02.16,61,47
02.17,47,40
02.18,37,38
02.19,57,30
02.20,54,34
02.21,57,43
02.22,56,47
02.23,63,48
02.25,67,37
02.26,78,44
02.27,56,37
02.28,66,37
02.29,60,50
02.30,53,34
02.31,56,44
02.32,54,43
02.34,61,57
02.35,67,61
02.36,66,66
02.37,61,61
02.38,64,60
02.39,54,53
02.40,34,40
02.41,35,43
02.42,29,37
02.43,27,29
02.44,41,47
02.45,37,41
02.46,53,53
02.47,44,66
02.48,40,64
02.49,40,69
02.50,29,54
02.51,41,53
02.52,41,47
02.53,44,43
02.54,41,54
02.55,23,51
02.57,29,60
02.58,26,61
02.59,29,57
03.01,26,69
03.03,56,74
03.04,67,64
03.05,64,53
03.06,48,38
03.07,41,48
03.08,35,43
03.09,40,47
03.11,56,35
03.12,41,27
03.13,47,26
03.14,41,27
03.15,34,23
03.16,44,26
03.17,24,24
03.18,24,40
03.18,30,56
03.19,30,56
03.20,35,61
03.21,37,67
03.23,23,53
03.24,21,41
03.25,27,38
03.27,38,48
03.28,40,60
03.29,38,63
03.30,34,61
03.31,30,66
03.32,23,51
03.33,23,61
03.34,23,51
03.35,14,51
03.36,17,63
03.37,20,54
03.38,24,64
03.39,37,69
03.40,29,61
03.41,21,44
03.42,26,50
03.43,34,40
03.44,50,53
03.45,50,81
03.47,41,56
03.49,66,47
03.50,90,64
03.51,84,67
03.53,84,43
03.54,66,34
03.55,61,41
03.56,54,54
03.57,43,64
03.58,47,75
03.59,57,56
04.00,51,54
04.01,48,50
04.02,43,38
04.03,37,44
04.04,30,40
04.05,38,48
04.06,34,48
04.07,34,56
04.08,27,64
04.09,27,54
04.10,30,43
04.11,44,40
04.12,60,26
04.13,61,29
04.14,64,41
04.15,47,53
04.16,43,61
04.17,54,60
04.18,69,67
04.19,81,54
04.20,75,43
04.21,60,50
04.22,63,56
04.23,64,56
04.24,66,60
04.26,70,51
04.27,70,51
04.28,66,44
04.29,63,51
04.29,63,51
