00.00,29,38
00.01,27,40
00.02,30,50
00.02,30,48
00.03,34,51
00.06,24,43
00.07,23,41
00.08,20,37
00.09,34,40
00.10,51,50
00.11,77,50
00.12,100,53
00.13,96,38
00.15,75,34
00.16,75,23
00.17,100,27
00.18,100,35
00.21,47,48
00.22,29,41
00.23,24,37
00.25,38,29
00.26,35,21
00.27,26,21
00.28,23,27
00.29,20,37
00.30,23,43
00.31,24,34
00.32,27,26
00.33,16,10
00.34,23,11
00.35,34,16
00.36,34,24
00.37,38,30
00.38,20,35
00.39,13,34
00.40,24,37
00.41,17,35
00.42,27,30
00.43,37,43
00.44,17,29
00.45,23,37
00.46,35,40
00.47,35,37
00.48,43,29
00.49,40,24
00.50,24,14
00.51,27,7
00.52,16,11
00.53,11,8
00.54,11,7
00.55,14,11
00.57,41,21
00.58,47,34
00.59,40,24
01.01,43,37
01.02,50,34
01.03,48,47
01.04,57,44
01.05,54,38
01.06,48,44
01.07,51,35
01.08,38,29
01.09,27,34
01.10,34,27
01.11,37,47
01.12,38,44
01.13,30,56
01.14,23,44
01.15,4,23
01.16,4,40
01.17,8,26
01.18,10,47
01.19,24,61
01.20,23,60
01.21,27,51
01.22,30,30
01.23,27,24
01.24,16,13
01.25,7,17
01.26,3,23
01.27,1,26
01.29,11,30
01.30,23,35
01.31,26,41
01.32,41,53
01.33,41,37
01.34,37,41
01.35,24,34
01.36,13,21
01.37,11,41
01.38,1,16
01.39,10,16
01.40,14,21
01.42,26,37
01.43,24,44
01.44,20,51
01.45,38,56
01.46,26,50
01.47,34,51
01.48,26,48
01.49,13,51
01.50,10,63
01.51,1,56
01.52,11,56
01.53,8,61
01.54,20,61
01.55,35,64
01.56,30,70
01.57,48,56
01.58,51,44
01.59,40,57
02.00,43,53
02.01,35,48
02.02,24,48
02.03,30,47
02.04,43,35
02.05,38,47
02.06,40,44
02.07,44,29
02.09,44,29
02.10,43,48
02.11,35,60
02.12,24,53
02.13,21,66
02.15,30,41
02.16,27,54
02.17,26,54
02.19,27,50
02.20,27,41
02.21,40,43
02.22,29,48
02.23,27,67
02.24,34,60
02.25,29,44
02.26,41,30
02.27,38,16
02.28,57,30
02.29,53,27
02.30,50,43
02.31,50,48
02.32,26,37
02.33,37,51
02.34,34,44
02.35,35,34
02.36,37,34
02.37,26,29
02.38,20,37
02.39,29,48
02.40,30,60
02.41,35,43
02.43,44,51
02.44,38,40
02.45,40,57
02.47,14,51
02.48,20,66
02.49,17,57
02.50,14,56
02.51,20,57
02.52,14,50
02.53,11,61
02.54,17,66
02.55,13,56
02.56,13,53
02.57,14,51
02.58,11,51
02.59,20,50
03.00,17,51
03.01,30,41
03.02,26,53
03.03,30,61
03.04,35,64
03.06,20,53
03.07,11,44
03.08,17,43
03.10,23,66
03.11,21,74
03.12,14,77
03.13,27,69
03.14,35,75
03.15,48,70
03.16,56,63
03.17,53,67
03.19,34,61
03.20,21,66
03.21,3,60
03.21,13,53
03.22,17,51
03.23,26,51
03.24,40,48
03.25,40,61
03.27,29,57
03.28,24,50
03.29,23,50
03.30,26,48
03.31,35,57
03.32,37,74
03.33,37,67
03.34,40,63
03.35,34,47
03.36,44,43
03.37,53,41
03.38,56,50
03.39,61,56
03.40,48,44
03.41,29,44
03.42,20,40
03.43,14,44
03.44,3,51
03.45,13,48
03.46,13,56
03.47,7,64
03.48,20,64
03.49,16,67
03.50,8,57
03.51,23,47
03.52,27,44
03.53,35,53
03.55,34,35
03.56,34,40
03.57,17,23
03.58,17,30
03.59,4,43
04.00,1,35
04.01,16,50
04.02,24,56
04.03,35,56
04.04,29,67
04.06,14,63
04.07,24,66
04.10,35,29
04.11,40,34
04.12,37,47
04.13,41,57
04.14,41,64
04.15,44,44
04.16,43,51
04.17,48,44
04.18,54,54
04.19,57,64
04.20,66,54
04.21,53,41
04.22,44,30
04.23,37,40
04.24,43,53
04.25,63,67
04.26,75,69
04.27,63,61
04.28,67,54
04.29,61,53
04.29,61,53
