00.00,50,74
00.01,54,57
00.02,57,60
00.03,54,57
00.03,61,63
00.04,56,56
00.05,44,47
00.06,34,48
00.07,23,44
00.08,8,57
00.09,21,67
00.10,26,77
00.11,27,66
00.12,40,70
00.13,44,61
00.14,44,51
00.15,61,54
00.18,97,34
00.19,94,43
00.20,80,48
00.22,53,56
00.23,38,53
00.24,47,54
00.26,53,29
00.27,53,14
00.28,51,14
00.29,60,26
00.30,75,44
00.31,78,54
00.32,78,60
00.33,75,51
00.34,63,57
00.35,63,54
00.36,66,40
00.37,67,37
00.38,66,44
00.39,64,43
00.40,74,48
00.41,69,47
00.42,56,34
00.44,34,51
00.45,21,60
00.46,30,53
00.47,37,47
00.48,47,48
00.49,61,51
00.50,53,70
00.51,30,90
00.52,30,100
00.53,24,100
00.54,48,88
00.55,69,66
00.56,87,51
00.57,84,44
00.58,69,41
00.59,74,38
01.00,56,44
01.01,50,60
01.02,44,69
01.03,40,84
01.04,53,87
01.05,66,75
01.06,80,69
01.07,67,56
01.08,60,43
01.09,44,27
01.10,41,30
01.11,44,47
01.12,50,41
01.13,64,56
01.14,67,54
01.15,74,51
01.17,75,66
01.18,84,48
01.19,75,43
01.21,64,41
01.22,54,53
01.23,63,48
01.24,66,50
01.25,53,40
01.27,47,56
01.28,53,61
01.29,66,63
01.30,80,56
01.31,78,56
01.32,77,56
01.33,78,53
01.34,66,44
01.35,63,38
01.36,50,37
01.37,44,30
01.38,48,37
01.39,48,35
01.40,41,35
01.41,47,41
01.42,48,43
01.43,63,48
01.44,77,41
01.45,63,40
01.46,60,40
01.47,51,44
01.48,44,56
01.49,61,61
01.50,66,64
01.51,61,53
01.52,61,40
01.53,61,34
01.55,74,48
01.56,80,61
01.57,87,70
01.58,77,60
01.59,78,53
02.00,81,50
02.01,70,51
02.02,77,53
02.03,67,51
02.04,61,50
02.05,54,43
02.06,61,40
02.07,57,51
02.08,44,51
02.09,51,57
02.10,44,56
02.11,53,56
02.12,66,60
02.13,60,53
02.14,60,56
02.16,54,26
02.17,63,24
02.18,54,16
02.20,37,35
02.21,34,48
02.22,38,60
02.23,44,60
02.24,48,51
02.25,41,35
02.26,43,40
02.27,41,50
02.28,54,56
02.29,66,69
02.30,60,56
02.31,51,54
02.32,44,70
02.33,34,69
02.34,41,83
02.35,60,80
02.36,56,69
02.37,61,70
02.38,48,61
02.39,34,64
02.40,34,64
02.41,30,48
02.42,50,48
02.43,48,40
02.44,50,37
02.45,54,27
02.46,43,26
02.47,57,30
02.48,63,29
02.49,57,51
02.50,63,56
02.51,60,50
02.52,54,48
02.53,53,47
02.54,43,41
02.55,43,41
02.56,30,41
02.57,24,34
02.58,27,41
02.59,43,47
03.00,47,43
03.01,53,60
03.02,38,38
03.04,30,50
03.05,26,40
03.06,47,51
03.08,40,67
03.09,40,77
03.10,35,64
03.11,44,69
03.12,48,61
03.13,56,64
03.14,60,67
03.15,61,53
03.16,53,40
03.17,48,37
03.18,50,38
03.19,43,48
03.20,53,60
03.21,53,50
03.21,38,41
03.22,29,24
03.23,23,20
03.24,20,30
03.25,41,44
03.26,50,67
03.27,51,64
03.28,54,67
03.29,48,67
03.30,54,56
03.31,57,56
03.32,53,60
03.33,40,44
03.34,29,30
03.35,29,26
03.36,41,24
03.37,57,35
03.38,54,44
03.39,56,54
03.40,53,66
03.41,51,69
03.42,61,70
03.43,47,60
03.44,43,48
03.45,40,40
03.46,40,43
03.47,50,66
03.48,57,66
03.49,54,75
03.50,53,83
03.51,50,50
03.52,47,56
03.53,53,69
03.54,53,61
03.56,53,67
03.57,56,60
03.58,61,66
04.00,66,61
04.01,53,44
04.02,47,38
04.03,47,27
04.04,23,20
04.05,17,27
04.06,13,17
04.07,11,21
04.08,17,26
04.10,41,27
04.11,51,35
04.13,44,54
04.14,48,44
04.15,48,38
04.16,61,29
04.17,69,34
04.18,67,50
04.19,61,53
04.20,50,48
04.21,43,37
04.22,40,24
04.23,47,16
04.24,50,35
04.25,47,44
04.26,41,56
04.27,43,57
04.28,43,57
04.29,41,56
04.29,41,56
