00.00,1,24
00.01,8,38
00.02,20,44
00.03,26,26
00.04,23,23
00.05,35,24
00.06,44,37
00.07,43,40
00.08,69,37
00.09,74,50
00.10,94,43
00.11,97,41
00.12,90,53
00.13,93,48
00.14,70,57
00.16,50,21
00.17,60,11
00.19,64,23
00.20,48,34
00.22,24,47
00.23,24,43
00.24,48,30
00.25,54,29
00.26,48,20
00.27,60,23
00.28,47,44
00.29,54,56
00.30,60,54
00.31,61,40
00.32,69,20
00.34,54,13
00.35,53,17
00.36,43,34
00.37,35,17
00.38,29,20
00.39,35,38
00.40,41,29
00.41,63,40
00.42,77,40
00.43,67,21
00.44,61,26
00.45,47,27
00.47,66,30
00.48,67,27
00.49,75,26
00.50,74,34
00.51,81,47
00.52,90,44
00.54,75,41
00.55,67,27
00.56,64,35
00.57,57,34
00.58,51,23
00.59,37,30
01.00,24,21
01.01,20,35
01.02,27,50
01.03,41,53
01.04,63,57
01.05,63,38
01.06,63,26
01.07,50,4
01.08,29,1
01.09,21,1
01.10,29,3
01.11,43,16
01.12,61,37
01.13,63,29
01.14,57,34
01.15,63,35
01.16,54,38
01.17,56,44
01.18,47,43
01.19,37,41
01.20,10,37
01.21,10,23
01.22,13,20
01.23,10,40
01.24,23,34
01.25,40,35
01.26,20,34
01.27,24,11
01.28,47,27
01.29,54,41
01.30,78,37
01.31,74,40
01.32,56,40
01.33,40,43
01.34,29,48
01.35,23,51
01.36,21,35
01.37,17,38
01.38,8,38
01.39,14,26
01.40,21,35
01.41,16,23
01.43,54,44
01.44,70,48
01.45,94,61
01.47,84,63
01.48,75,60
01.49,70,41
01.50,63,40
01.51,61,38
01.52,54,48
01.53,54,56
01.54,47,43
01.55,57,44
01.56,54,34
01.57,50,44
01.58,54,37
01.59,54,35
02.00,74,37
02.01,75,35
02.02,80,54
02.03,69,50
02.04,63,50
02.06,56,41
02.07,56,35
02.08,41,35
02.10,38,30
02.11,34,41
02.12,44,44
02.14,30,34
02.15,29,24
02.16,30,16
02.17,44,21
02.18,53,35
02.19,54,40
02.20,53,51
02.22,48,35
02.23,63,43
02.24,57,38
02.27,34,40
02.28,24,50
02.29,13,51
02.30,10,51
02.31,24,48
02.32,29,53
02.33,30,41
02.34,37,38
02.35,44,41
02.36,41,30
02.37,51,38
02.38,38,40
02.39,26,37
02.40,27,38
02.41,16,29
02.42,37,23
02.43,43,27
02.44,63,16
02.45,80,20
02.46,67,24
02.47,70,27
02.49,29,26
02.50,23,26
02.51,11,37
02.53,4,50
02.54,10,47
02.56,8,37
02.57,11,29
02.58,24,20
02.59,27,21
03.00,40,23
03.01,66,16
03.02,64,24
03.03,60,13
03.04,57,24
03.05,47,43
03.06,37,48
03.07,50,57
03.08,44,53
03.09,30,48
03.10,40,51
03.11,26,47
03.12,30,48
03.13,27,47
03.14,47,51
03.16,61,38
03.17,77,38
03.18,53,30
03.19,66,44
03.20,48,51
03.21,30,40
03.22,30,35
03.22,20,30
03.23,24,21
03.24,37,23
03.25,47,37
03.26,48,37
03.27,40,35
03.28,30,43
03.29,27,37
03.30,21,30
03.31,23,41
03.32,27,37
03.33,23,29
03.34,38,35
03.35,40,29
03.37,44,43
03.38,30,41
03.39,29,41
03.40,8,43
03.41,7,44
03.42,13,56
03.43,10,40
03.45,23,38
03.46,21,34
03.47,26,63
03.48,16,57
03.49,20,53
03.50,17,38
03.51,16,16
03.52,17,23
03.53,16,23
03.54,8,30
03.55,7,47
03.56,4,47
03.57,13,61
03.58,30,74
03.59,30,74
04.00,26,48
04.01,53,48
04.02,41,37
04.03,34,38
04.04,48,64
04.06,21,66
04.07,23,51
04.08,30,40
04.10,34,30
04.11,41,23
04.12,29,38
04.13,29,51
04.14,41,44
04.15,40,54
04.16,51,48
04.17,69,47
04.19,67,69
04.20,50,60
04.21,34,57
04.22,29,57
04.23,26,40
04.24,38,40
04.25,43,41
04.26,48,38
04.27,50,37
04.28,56,37
04.29,63,30
04.29,63,30
