00.00,48,38
00.00,41,34
00.02,38,56
00.03,38,56
00.04,41,57
00.05,43,61
00.06,43,61
00.07,30,40
00.08,37,11
00.09,47,10
00.10,47,1
00.11,48,13
00.12,56,35
00.13,44,30
00.14,54,47
00.15,63,41
00.16,66,37
00.17,70,43
00.18,70,35
00.19,64,38
00.20,61,44
00.21,69,43
00.22,74,43
00.23,84,37
00.25,75,35
00.26,61,27
00.27,44,17
00.28,43,27
00.29,57,24
00.31,78,47
00.32,75,43
00.33,70,35
00.35,66,21
00.36,63,27
00.37,47,41
00.38,48,53
00.39,60,63
00.40,60,69
00.41,66,64
00.42,66,64
00.44,75,67
00.45,75,67
00.46,75,67
00.47,61,66
00.48,56,53
00.49,56,54
00.50,47,43
00.51,47,43
00.52,43,35
00.53,53,50
00.54,44,43
00.55,44,43
00.56,38,35
00.57,48,40
00.59,30,27
01.00,30,27
01.01,47,38
01.02,61,51
01.03,60,63
01.04,74,66
01.05,77,67
01.06,67,63
01.07,69,43
01.09,43,29
01.10,38,30
01.13,53,35
01.15,54,26
01.17,43,30
01.18,38,24
01.19,47,35
01.20,41,44
01.21,50,35
01.22,54,43
01.23,51,54
01.24,57,54
01.25,53,53
01.26,57,44
01.27,57,41
01.28,54,35
01.29,54,41
01.30,47,47
01.31,51,50
01.33,61,47
01.34,66,40
01.35,64,41
01.37,57,51
01.38,44,64
01.39,37,57
01.40,41,74
01.41,37,74
01.42,35,53
01.43,35,41
01.44,35,44
01.45,40,41
01.46,44,48
01.47,57,51
01.48,66,29
01.49,54,24
01.50,57,23
01.51,67,27
01.52,67,34
01.53,70,35
01.54,77,41
01.56,66,30
01.57,78,20
01.58,63,14
01.59,53,23
02.00,43,30
02.01,41,35
02.02,48,34
02.03,56,47
02.04,63,47
02.05,50,57
02.06,47,61
02.07,37,44
02.08,34,34
02.09,41,38
02.10,50,47
02.11,57,54
02.12,64,67
02.13,61,40
02.14,63,29
02.16,56,34
02.17,66,48
02.18,60,47
02.20,69,53
02.21,63,56
02.22,53,50
02.23,50,43
02.25,43,20
02.26,47,23
02.27,38,23
02.28,43,21
02.31,57,26
02.32,43,29
02.35,63,47
02.36,77,57
02.37,80,75
02.38,74,56
02.39,61,51
02.40,57,48
02.41,51,26
02.42,64,34
02.43,64,37
02.44,74,35
02.45,60,44
02.46,48,51
02.47,44,44
02.48,38,44
02.49,50,48
02.50,60,44
02.51,60,47
02.52,54,40
02.53,44,27
02.54,43,35
02.56,60,51
02.57,61,60
02.58,66,48
03.00,66,30
03.01,69,41
03.02,61,56
03.03,56,56
03.04,48,67
03.05,48,69
03.06,57,44
03.07,57,51
03.08,67,61
03.09,66,54
03.10,57,67
03.12,54,63
03.13,57,60
03.14,60,50
03.15,67,38
03.16,69,35
03.17,60,20
03.18,20,13
03.19,10,29
03.20,8,41
03.22,23,51
03.23,27,37
03.24,29,38
03.26,50,43
03.27,56,43
03.28,57,40
03.29,53,29
03.30,40,16
03.31,34,24
03.32,35,20
03.33,34,23
03.34,29,23
03.35,38,23
03.36,34,38
03.37,29,38
03.38,53,37
03.39,48,43
03.40,61,48
03.41,81,51
03.42,75,56
03.43,70,47
03.45,50,40
03.46,40,40
03.47,47,40
03.49,53,40
03.50,53,40
03.51,54,44
03.52,69,44
03.53,69,44
03.54,60,47
03.55,56,38
03.56,57,34
03.57,51,23
03.58,57,27
03.59,64,40
04.00,48,54
04.01,54,61
04.02,50,51
04.03,57,44
04.04,60,41
04.06,56,41
04.07,50,53
04.08,60,40
04.09,69,54
04.10,70,51
04.11,57,44
04.12,41,56
04.13,30,48
04.14,30,48
04.15,38,57
04.16,38,57
04.17,38,57
04.18,37,57
04.19,30,44
04.20,43,37
04.21,41,35
04.22,50,14
04.23,74,37
04.24,70,48
04.25,83,35
04.26,94,53
04.27,83,43
04.28,80,30
04.29,69,51
04.29,69,51
