00.00,24,51
00.01,24,53
00.02,29,61
00.03,44,63
00.04,48,47
00.05,57,50
00.06,51,53
00.07,41,47
00.09,37,54
00.10,35,54
00.11,40,64
00.13,30,80
00.14,35,80
00.15,37,77
00.16,40,61
00.18,70,51
00.19,69,53
00.20,67,56
00.22,43,57
00.23,38,57
00.24,48,64
00.25,43,74
00.26,48,69
00.27,41,64
00.28,53,60
00.29,63,54
00.30,66,53
00.31,84,53
00.32,75,60
00.33,60,67
00.34,47,61
00.35,34,64
00.36,41,63
00.37,34,67
00.38,35,80
00.39,30,80
00.40,30,75
00.41,43,78
00.42,48,77
00.43,60,69
00.44,53,75
00.45,57,61
00.46,61,56
00.47,50,51
00.48,41,43
00.49,26,44
00.50,20,53
00.51,17,64
00.52,23,60
00.53,41,57
00.54,56,38
00.55,60,41
00.56,84,51
00.57,81,63
00.58,77,74
00.59,81,69
01.00,66,77
01.02,77,69
01.03,77,56
01.04,83,47
01.05,74,40
01.06,60,37
01.07,60,50
01.08,53,54
01.09,63,67
01.10,56,70
01.11,40,61
01.12,35,64
01.13,20,48
01.14,30,37
01.15,48,57
01.16,47,56
01.17,51,69
01.18,40,78
01.19,27,69
01.20,23,70
01.21,34,77
01.22,48,75
01.23,56,78
01.24,69,77
01.25,70,77
01.26,54,83
01.27,50,74
01.28,41,78
01.29,30,81
01.30,38,74
01.32,57,67
01.33,60,51
01.34,47,53
01.35,40,64
01.36,26,61
01.38,47,84
01.39,43,75
01.40,47,70
01.42,24,35
01.43,37,23
01.44,43,35
01.45,41,43
01.46,44,48
01.47,43,63
01.48,41,60
01.49,51,56
01.50,61,69
01.51,67,61
01.52,84,50
01.53,74,56
01.55,83,44
01.56,64,57
01.57,70,54
01.58,60,53
01.59,40,56
02.00,35,64
02.01,30,63
02.02,47,63
02.03,47,44
02.04,53,23
02.05,54,13
02.06,53,27
02.07,56,48
02.08,57,57
02.09,64,69
02.10,61,75
02.11,63,74
02.12,60,81
02.14,56,81
02.15,56,77
02.16,64,69
02.17,54,67
02.18,44,67
02.19,41,81
02.20,41,77
02.21,47,77
02.22,43,60
02.23,41,48
02.24,48,50
02.25,53,41
02.26,74,50
02.28,48,34
02.29,54,35
02.30,20,23
02.31,29,21
02.32,24,23
02.33,17,29
02.34,29,43
02.35,23,54
02.36,14,63
02.37,13,77
02.38,26,75
02.39,16,64
02.40,29,64
02.42,16,47
02.43,23,50
02.44,24,41
02.45,43,66
02.46,50,69
02.47,57,66
02.48,61,69
02.49,69,63
02.50,53,48
02.51,54,64
02.52,48,63
02.53,43,57
02.54,51,57
02.55,64,44
02.56,69,47
02.57,61,47
02.59,34,38
03.00,29,29
03.01,29,29
03.03,24,47
03.04,26,66
03.05,41,64
03.06,40,61
03.07,48,60
03.08,40,51
03.09,26,53
03.10,38,48
03.11,37,56
03.12,40,56
03.13,50,61
03.14,50,61
03.15,37,77
03.16,41,77
03.17,48,74
03.18,37,61
03.19,50,48
03.20,54,51
03.22,43,53
03.22,35,61
03.23,16,53
03.26,11,48
03.26,14,44
03.27,17,38
03.28,26,35
03.29,30,43
03.30,29,54
03.32,47,63
03.33,37,57
03.34,38,35
03.35,35,26
03.36,20,29
03.37,26,35
03.38,26,48
03.39,35,48
03.40,37,50
03.41,35,60
03.42,34,57
03.43,27,57
03.44,26,43
03.45,30,35
03.46,37,43
03.47,43,64
03.48,30,74
03.49,27,81
03.50,21,74
03.51,20,63
03.52,40,69
03.52,40,69
