00.00,40,51
00.00,60,40
00.02,47,61
00.03,51,70
00.06,74,51
00.07,69,38
00.08,61,27
00.10,50,41
00.11,43,60
00.12,38,60
00.14,47,53
00.15,38,53
00.16,41,57
00.17,47,69
00.18,37,70
00.19,44,80
00.20,43,93
00.21,44,90
00.24,38,47
00.25,37,38
00.26,38,35
00.27,27,34
00.28,27,44
00.29,23,37
00.30,24,40
00.31,35,56
00.32,30,41
00.33,24,60
00.34,20,53
00.35,40,43
00.36,44,60
00.37,56,53
00.38,67,51
00.39,48,51
00.40,44,37
00.41,44,34
00.42,50,35
00.43,54,26
00.44,57,40
00.45,61,57
00.46,51,61
00.47,50,66
00.48,50,66
00.49,43,56
00.50,43,47
00.51,43,48
00.52,43,48
00.53,50,56
00.54,54,57
00.55,51,57
00.56,40,51
00.57,34,41
00.58,37,48
00.59,37,38
01.00,38,48
01.01,38,40
01.02,51,40
01.03,50,40
01.04,67,38
01.05,64,54
01.06,48,48
01.07,47,53
01.08,35,47
01.09,47,54
01.10,51,54
01.11,56,57
01.12,67,61
01.13,53,37
01.14,56,35
01.15,54,38
01.16,48,44
01.17,54,53
01.18,51,54
01.19,53,61
01.20,51,53
01.21,51,48
01.22,43,37
01.23,38,30
01.24,35,30
01.25,44,51
01.27,40,54
01.28,40,64
01.29,50,60
01.30,38,54
01.31,54,63
01.32,60,60
01.33,48,61
01.34,53,61
01.35,38,57
01.36,34,63
01.37,26,63
01.38,30,69
01.39,26,67
01.40,20,57
01.41,13,37
01.42,10,26
01.43,30,21
01.44,47,26
01.45,41,37
01.46,44,54
01.47,37,64
01.48,35,64
01.50,57,60
01.51,61,60
01.52,64,53
01.54,56,56
01.55,61,56
01.56,53,60
01.57,54,53
01.59,44,50
02.00,38,35
02.01,34,27
02.02,30,17
02.03,37,21
02.04,56,38
02.05,64,37
02.06,69,41
02.07,69,60
02.08,66,61
02.10,64,67
02.11,66,57
02.12,57,51
02.13,51,40
02.14,47,50
02.15,37,43
02.16,44,50
02.17,60,66
02.18,60,60
02.19,57,66
02.20,44,66
02.21,44,66
02.22,29,56
02.23,30,66
02.24,43,75
02.26,54,78
02.27,53,66
02.28,61,64
02.30,64,61
02.31,69,69
02.32,56,61
02.33,63,69
02.34,69,74
02.36,60,66
02.37,53,54
02.38,44,53
02.39,38,54
02.40,26,48
02.41,24,47
02.42,23,40
02.43,34,37
02.44,54,40
02.45,70,40
02.46,81,44
02.47,80,38
02.48,69,48
02.49,51,47
02.50,48,43
02.52,70,43
02.53,77,56
02.54,80,56
02.55,66,67
02.56,63,69
02.57,48,53
02.58,47,61
02.59,44,64
03.00,44,54
03.01,53,77
03.02,48,69
03.03,47,61
03.05,47,53
03.06,60,57
03.07,61,63
03.09,54,57
03.10,44,50
03.11,43,43
03.12,48,51
03.13,41,61
03.14,38,75
03.15,40,74
03.16,51,70
03.17,57,56
03.18,57,54
03.19,51,50
03.19,34,48
03.20,34,56
03.21,29,47
03.22,27,44
03.23,34,51
03.24,29,56
03.25,26,54
03.26,30,60
03.28,29,41
03.29,29,63
03.31,38,100
03.32,41,100
03.33,43,100
03.35,64,83
03.36,56,70
03.37,64,84
03.38,54,77
03.39,40,91
03.40,41,83
03.41,41,66
03.42,41,70
03.43,38,50
03.44,43,63
03.45,41,53
03.46,40,40
03.47,53,57
03.49,43,57
03.50,43,61
03.51,38,57
03.52,38,53
03.52,38,53
