COUNTER,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
49,4066.15,4187.18,4074.87,3849.23,4365.13,4134.36,4542.56,4517.95,4260,3891.28,4196.92,4584.1,4357.44,4575.9,1688,1710,0.551,0,0,0,0,
50,4068.21,4200.51,4074.87,3853.33,4373.85,4144.1,4541.03,4518.46,4255.38,3889.23,4200.51,4585.64,4355.9,4586.15,1689,1709,0.558,0,0,0,0,
51,4069.74,4201.54,4076.41,3848.21,4374.87,4157.44,4544.1,4511.28,4248.72,3875.38,4197.95,4584.62,4357.44,4589.23,1689,1710,0.566,0,0,0,0,
52,4073.33,4198.97,4075.9,3848.21,4377.44,4147.18,4540,4503.08,4244.1,3882.56,4197.95,4585.13,4362.05,4583.59,1689,1709,0.574,0,0,0,0,
53,4067.18,4196.92,4072.31,3850.26,4382.56,4138.46,4536.92,4505.64,4246.67,3897.44,4198.46,4586.67,4367.18,4590.26,1690,1710,0.582,0,0,0,0,
54,4067.18,4198.97,4073.85,3853.85,4388.21,4154.36,4542.05,4517.44,4257.44,3897.95,4200,4587.18,4373.33,4596.92,1691,1709,0.59,0,0,0,0,
55,4074.36,4200,4073.33,3852.82,4378.97,4157.44,4543.59,4522.56,4265.13,3903.08,4208.21,4588.21,4375.9,4590.26,1690,1711,0.598,0,0,0,0,
56,4068.21,4188.21,4066.15,3843.08,4354.87,4134.36,4537.95,4511.28,4257.95,3901.03,4208.72,4587.18,4371.79,4587.69,1692,1710,0.605,0,0,0,0,
57,4069.23,4190.26,4068.72,3849.23,4364.62,4130.77,4537.95,4510.77,4256.41,3894.87,4207.69,4591.79,4375.38,4598.46,1691,1709,0.613,0,0,0,0,
58,4082.56,4205.64,4078.97,3866.15,4388.72,4149.23,4543.08,4527.69,4268.21,3903.08,4216.41,4603.59,4382.56,4603.59,1692,1711,0.621,0,0,0,0,
59,4077.44,4199.49,4077.95,3861.54,4373.33,4147.18,4544.1,4525.64,4265.64,3905.64,4217.44,4601.54,4377.44,4599.49,1692,1709,0.629,0,0,0,0,
60,4068.21,4187.69,4067.69,3845.13,4365.13,4136.92,4540,4512.31,4257.95,3894.36,4204.1,4589.23,4370.26,4599.49,1692,1711,0.637,0,0,0,0,
61,4071.79,4197.44,4065.64,3845.64,4384.62,4146.15,4539.49,4515.38,4261.54,3892.82,4201.03,4588.72,4372.31,4602.56,1693,1709,0.645,0,0,0,0,
62,4070.26,4205.13,4067.18,3852.82,4380,4158.97,4541.54,4522.05,4263.08,3898.46,4205.13,4592.31,4375.38,4595.9,1692,1709,0.652,0,0,0,0,
63,4064.1,4198.46,4062.56,3848.72,4366.15,4154.36,4540.51,4522.05,4262.05,3895.9,4203.59,4586.67,4373.33,4584.1,1692,1708,0.66,0,0,0,0,
64,4064.62,4197.95,4056.41,3843.59,4371.28,4140.51,4538.46,4517.44,4262.05,3892.82,4198.97,4581.03,4366.15,4589.74,1692,1708,0.668,0,0,0,0,
65,4070.77,4201.54,4060,3852.82,4378.46,4141.03,4538.46,4515.38,4254.87,3894.36,4200,4586.15,4368.21,4603.08,1691,1709,0.676,0,0,0,0,
66,4076.92,4201.54,4068.21,3861.54,4387.18,4152.31,4540.51,4520,4247.69,3895.38,4207.18,4591.79,4380,4605.13,1690,1710,0.684,0,0,0,0,
67,4075.38,4200,4067.69,3852.31,4388.72,4153.85,4540.51,4515.9,4247.69,3893.85,4209.23,4588.72,4377.95,4596.92,1689,1711,0.691,0,0,0,0,
68,4066.67,4198.97,4063.59,3846.67,4378.46,4145.64,4541.54,4509.74,4254.36,3896.41,4209.74,4588.21,4371.79,4597.44,1689,1711,0.699,0,0,0,0,
69,4066.67,4194.36,4065.13,3852.82,4365.64,4143.08,4542.05,4511.79,4256.92,3895.9,4207.18,4590.26,4374.87,4598.46,1689,1709,0.707,0,0,0,0,
70,4067.69,4192.31,4063.08,3849.23,4361.54,4141.54,4537.44,4507.69,4247.18,3881.03,4198.97,4585.13,4369.23,4587.69,1689,1709,0.715,0,0,0,0,
71,4066.15,4197.95,4063.59,3852.82,4367.69,4137.44,4535.9,4500,4241.03,3878.97,4198.97,4584.62,4367.18,4588.72,1690,1709,0.723,0,0,0,0,
72,4068.72,4201.03,4071.28,3862.56,4367.18,4138.46,4540,4507.69,4252.31,3895.38,4203.59,4591.28,4379.49,4604.1,1690,1709,0.731,0,0,0,0,
73,4070.26,4196.92,4075.9,3856.41,4365.13,4147.18,4541.54,4520,4262.56,3899.49,4203.08,4592.31,4380.51,4603.59,1692,1709,0.738,0,0,0,0,
74,4070.77,4199.49,4073.33,3852.82,4383.08,4150.77,4545.64,4524.1,4264.62,3895.38,4210.26,4591.79,4376.41,4600,1691,1709,0.746,0,0,0,0,
75,4068.21,4204.1,4072.82,3857.95,4390.77,4141.54,4549.23,4523.59,4265.64,3899.49,4216.92,4593.85,4381.54,4603.59,1693,1708,0.754,0,0,0,0,
76,4060,4195.9,4070.77,3848.72,4367.69,4142.05,4545.13,4518.97,4257.95,3896.92,4203.08,4588.72,4374.87,4590.26,1692,1708,0.762,0,0,0,0,
77,4054.87,4190.26,4060,3841.03,4359.49,4151.79,4541.54,4517.95,4249.23,3882.56,4193.85,4575.9,4357.44,4576.92,1693,1709,0.77,0,0,0,0,
78,4064.62,4197.95,4057.44,3855.9,4381.03,4145.64,4541.03,4519.49,4252.31,3882.56,4200,4573.85,4358.46,4592.31,1693,1708,0.777,0,0,0,0,
79,4076.92,4207.69,4066.67,3865.13,4387.18,4136.41,4539.49,4519.49,4260,3894.36,4201.54,4586.67,4371.28,4605.64,1692,1709,0.785,0,0,0,0,
80,4072.31,4203.59,4067.18,3854.36,4364.1,4141.54,4540.51,4518.97,4262.56,3895.38,4197.44,4588.21,4370.77,4594.36,1692,1708,0.793,0,0,0,0,
81,4059.49,4192.31,4056.41,3845.64,4350.26,4143.08,4540.51,4519.49,4262.05,3889.23,4196.41,4571.79,4363.59,4581.54,1691,1709,0.801,0,0,0,0,
82,4056.92,4193.33,4052.31,3845.64,4369.74,4140,4537.95,4520.51,4262.05,3891.28,4196.41,4568.21,4363.08,4580.51,1692,1708,0.809,0,0,0,0,
83,4063.08,4199.49,4061.03,3847.69,4385.64,4148.21,4545.64,4524.62,4263.59,3894.36,4195.9,4582.05,4367.18,4584.62,1691,1709,0.817,0,0,0,0,
84,4061.03,4200,4066.67,3854.36,4377.95,4152.31,4552.31,4526.15,4269.23,3892.82,4198.97,4586.67,4366.67,4587.69,1691,1709,0.824,0,0,0,0,
85,4059.49,4196.92,4067.18,3855.38,4367.18,4149.74,4549.23,4524.1,4273.85,3893.85,4202.56,4583.08,4366.67,4589.74,1690,1710,0.832,0,0,0,0,
86,4068.72,4202.05,4069.23,3845.64,4373.85,4153.85,4549.23,4530.77,4271.79,3896.41,4202.05,4585.13,4369.74,4598.97,1691,1710,0.84,0,0,0,0,
87,4070.77,4200.51,4068.21,3847.69,4379.49,4149.74,4545.13,4538.46,4267.18,3895.9,4200.51,4587.18,4367.69,4601.03,1690,1709,0.848,0,0,0,0,
88,4061.03,4188.72,4064.1,3855.38,4369.23,4137.44,4538.46,4535.38,4262.05,3893.33,4200.51,4583.08,4364.1,4588.21,1690,1710,0.856,0,0,0,0,
89,4060.51,4188.21,4065.13,3849.74,4361.03,4142.05,4547.18,4533.33,4262.05,3893.85,4198.97,4584.62,4366.67,4588.21,1691,1709,0.863,0,0,0,0,
90,4068.21,4195.38,4068.72,3846.15,4365.64,4156.92,4554.36,4540,4273.33,3896.92,4204.62,4591.79,4369.74,4601.03,1691,1710,0.871,0,0,0,0,
91,4068.21,4191.79,4069.74,3850.26,4371.28,4151.79,4546.67,4540.51,4275.9,3901.54,4212.82,4593.85,4367.69,4600.51,1691,1709,0.879,0,0,0,0,
92,4064.62,4187.69,4073.33,3849.74,4373.85,4146.67,4547.18,4535.9,4265.64,3906.67,4212.82,4595.38,4370.26,4595.38,1690,1710,0.887,0,0,0,0,
93,4070.77,4198.97,4077.95,3855.9,4384.62,4157.44,4556.92,4543.59,4270.26,3912.82,4212.31,4602.05,4380,4602.56,1692,1710,0.895,0,0,0,0,
94,4077.95,4202.56,4075.9,3862.05,4387.18,4157.95,4556.41,4552.82,4286.15,3912.82,4216.41,4605.13,4382.56,4604.62,1690,1710,0.903,0,0,0,0,
95,4072.82,4193.33,4073.33,3853.33,4372.31,4150.26,4551.28,4550.26,4289.23,3910.77,4218.46,4600,4377.44,4602.05,1690,1710,0.91,0,0,0,0,
96,4061.03,4187.69,4073.85,3845.13,4369.23,4152.31,4552.82,4548.72,4286.67,3911.79,4212.31,4592.31,4363.59,4598.97,1689,1710,0.918,0,0,0,0,
97,4055.38,4177.44,4067.69,3846.15,4380,4155.38,4555.38,4552.82,4283.59,3910.77,4203.59,4581.03,4351.79,4588.72,1690,1710,0.926,0,0,0,0,
98,4058.97,4167.18,4061.03,3850.77,4373.33,4151.79,4554.36,4551.28,4279.49,3911.79,4207.69,4581.54,4365.64,4591.28,1689,1709,0.934,0,0,0,0,
99,4064.1,4173.33,4062.56,3850.26,4355.9,4151.79,4552.31,4547.69,4284.1,3922.56,4226.67,4595.9,4393.33,4612.82,1689,1710,0.942,0,0,0,0,
100,4060,4169.74,4066.15,3836.41,4360,4153.33,4550.77,4547.18,4288.21,3926.67,4232.82,4601.54,4404.1,4624.1,1689,1709,0.949,0,0,0,0,
101,4057.95,4149.74,4068.21,3826.67,4378.46,4150.26,4551.79,4548.72,4288.21,3922.05,4231.79,4604.1,4412.31,4629.74,1689,1711,0.957,0,0,0,0,
102,4066.67,4139.49,4072.82,3833.85,4380.51,4152.31,4556.41,4554.36,4294.87,3932.82,4253.33,4618.46,4439.49,4652.82,1691,1710,0.965,0,0,0,0,
103,4063.08,4131.79,4073.33,3833.85,4364.1,4157.44,4558.46,4555.9,4297.44,3944.62,4266.15,4626.15,4447.18,4658.46,1689,1710,0.973,0,0,0,0,
104,4050.77,4123.59,4066.67,3827.69,4361.54,4152.31,4553.85,4552.31,4295.38,3939.49,4252.31,4619.49,4429.74,4640.51,1691,1711,0.981,0,0,0,0,
105,4051.28,4132.31,4065.13,3831.28,4377.44,4154.36,4553.85,4550.26,4295.38,3930.77,4243.59,4610.77,4425.64,4636.92,1690,1710,0.989,0,0,0,0,
106,4054.36,4135.9,4068.21,3834.36,4375.9,4164.62,4556.92,4545.64,4288.72,3929.23,4244.1,4608.21,4429.23,4639.49,1690,1711,1.003,0,0,0,0,
107,4049.74,4123.08,4067.18,3826.15,4355.9,4160,4555.38,4540,4281.54,3926.15,4238.46,4610.26,4422.56,4631.79,1690,1709,1.005,0,0,0,0,
108,4050.77,4118.46,4066.67,3818.97,4349.74,4149.23,4551.28,4538.46,4280.51,3914.87,4231.28,4607.69,4413.33,4627.69,1690,1709,1.012,0,0,0,0,
109,4051.28,4125.13,4067.69,3821.54,4355.9,4148.21,4550.26,4537.95,4278.97,3913.85,4232.82,4601.54,4411.28,4632.82,1691,1709,1.02,0,0,0,0,
110,4048.72,4131.79,4065.64,3837.44,4368.21,4151.79,4551.79,4538.46,4282.56,3928.21,4240,4605.64,4416.92,4635.9,1691,1709,1.028,0,0,0,0,
111,4057.95,4146.67,4066.67,3846.15,4388.21,4152.31,4552.31,4543.08,4289.74,3936.92,4249.23,4615.9,4428.21,4640.51,1692,1708,1.036,0,0,0,0,
112,4060,4151.79,4067.18,3836.41,4385.13,4151.79,4550.26,4538.46,4283.08,3929.74,4247.69,4611.28,4428.72,4638.97,1691,1709,1.043,0,0,0,0,
113,4050.26,4139.49,4060,3829.23,4362.56,4152.31,4548.72,4526.67,4271.28,3924.62,4239.49,4601.03,4423.59,4632.82,1693,1708,1.051,0,0,0,0,
114,4052.82,4140,4060,3830.26,4367.69,4155.9,4551.28,4528.72,4275.9,3927.18,4244.1,4602.56,4428.21,4634.36,1691,1709,1.059,0,0,0,0,
115,4064.1,4151.79,4067.18,3838.46,4388.21,4159.49,4554.87,4537.95,4286.15,3934.87,4253.85,4611.79,4433.85,4640.51,1691,1710,1.067,0,0,0,0,
116,4063.08,4152.31,4066.15,3845.13,4383.08,4157.95,4554.36,4538.97,4291.79,3944.62,4251.79,4614.87,4435.9,4644.62,1690,1710,1.075,0,0,0,0,
117,4056.92,4145.64,4063.08,3837.44,4365.64,4154.36,4550.77,4534.36,4293.33,3940.51,4246.15,4608.21,4437.95,4645.64,1690,1711,1.082,0,0,0,0,
118,4060.51,4150.26,4066.67,3836.41,4373.85,4154.36,4551.28,4537.95,4293.85,3937.95,4250.77,4610.26,4441.54,4646.67,1691,1710,1.09,0,0,0,0,
119,4068.21,4156.41,4067.69,3845.13,4389.74,4150.77,4551.28,4540,4296.92,3942.05,4255.9,4617.44,4443.08,4647.18,1690,1710,1.098,0,0,0,0,
120,4067.18,4151.79,4065.13,3841.03,4378.97,4148.21,4546.67,4534.87,4293.85,3936.41,4250.26,4612.31,4435.9,4644.1,1690,1709,1.106,0,0,0,0,
121,4061.03,4148.21,4069.74,3836.41,4362.05,4151.79,4549.74,4534.36,4291.28,3932.82,4246.15,4609.23,4427.18,4641.03,1690,1710,1.114,0,0,0,0,
122,4064.1,4154.36,4074.36,3845.64,4367.18,4145.64,4552.82,4538.97,4295.38,3940,4249.74,4615.9,4433.33,4640.51,1690,1710,1.122,0,0,0,0,
123,4074.36,4156.41,4073.33,3849.74,4378.97,4133.85,4548.72,4541.03,4293.33,3941.54,4251.79,4619.49,4442.56,4646.67,1690,1710,1.129,0,0,0,0,
124,4070.77,4144.62,4075.9,3844.1,4384.1,4144.62,4550.26,4542.05,4290.26,3941.03,4253.33,4620,4440.51,4652.82,1689,1709,1.138,0,0,0,0,
125,4053.85,4133.33,4074.87,3837.95,4381.54,4163.59,4557.95,4542.56,4288.72,3938.46,4249.74,4616.41,4430.26,4644.62,1690,1709,1.145,0,0,0,0,
126,4042.56,4127.69,4060.51,3829.74,4369.74,4157.95,4556.41,4537.44,4281.03,3923.08,4233.85,4603.08,4415.9,4623.59,1690,1710,1.153,0,0,0,0,
127,4051.79,4130.77,4057.44,3829.74,4366.15,4152.31,4554.36,4541.03,4284.1,3915.38,4232.82,4599.49,4416.41,4618.97,1689,1710,1.161,0,0,0,0,
128,4066.67,4138.97,4070.26,3835.9,4372.82,4160,4558.46,4549.74,4295.38,3927.18,4246.15,4607.69,4430.26,4635.38,1689,1710,1.169,0,0,0,0,
0,4056.92,4128.72,4066.67,3832.82,4365.64,4148.72,4555.9,4541.03,4285.64,3928.72,4240.51,4603.08,4422.56,4634.36,1690,1712,1.177,0,0,0,0,
1,4042.56,4118.97,4055.38,3829.74,4363.59,4137.44,4549.74,4530.77,4276.92,3923.08,4227.18,4595.38,4410.26,4620,1691,1710,1.184,0,0,0,0,
2,4052.82,4135.38,4058.46,3832.31,4380,4149.23,4550.77,4535.38,4288.21,3928.72,4232.31,4599.49,4423.08,4626.15,1691,1711,1.192,0,0,0,0,
3,4059.49,4142.56,4064.1,3834.36,4379.49,4153.33,4552.31,4538.46,4293.85,3932.31,4238.46,4604.1,4430.26,4632.82,1693,1710,1.2,0,0,0,0,
4,4048.21,4126.67,4061.03,3832.31,4368.72,4144.1,4551.28,4533.85,4287.69,3926.67,4232.31,4597.44,4415.38,4621.54,1692,1709,1.208,0,0,0,0,
5,4040.51,4122.05,4053.33,3827.18,4370.77,4148.21,4550.26,4534.87,4282.05,3923.59,4229.23,4590.26,4408.72,4613.85,1694,1709,1.215,0,0,0,0,
6,4043.59,4126.67,4052.82,3827.18,4366.67,4156.41,4554.36,4538.46,4286.15,3925.13,4230.26,4591.28,4412.31,4617.95,1694,1707,1.223,0,0,0,0,
7,4045.13,4122.05,4057.95,3830.26,4355.38,4153.33,4557.95,4538.97,4295.38,3926.15,4231.28,4591.79,4412.31,4618.97,1693,1709,1.231,0,0,0,0,
8,4044.62,4121.54,4056.92,3830.26,4358.46,4151.79,4556.41,4536.92,4291.28,3926.15,4230.26,4587.69,4411.28,4617.44,1693,1710,1.239,0,0,0,0,
9,4045.13,4127.18,4054.87,3832.31,4373.85,4152.82,4550.26,4532.82,4279.49,3925.13,4226.15,4586.67,4409.74,4613.85,1692,1712,1.247,0,0,0,0,
10,4045.13,4125.13,4055.9,3834.36,4381.03,4152.31,4549.23,4533.33,4281.03,3924.62,4228.72,4588.21,4410.77,4614.36,1692,1710,1.255,0,0,0,0,
11,4047.18,4123.59,4055.38,3832.31,4374.87,4149.74,4552.31,4532.82,4283.08,3924.1,4233.85,4589.74,4413.85,4623.59,1689,1712,1.262,0,0,0,0,
12,4048.72,4132.82,4055.38,3832.31,4368.21,4149.74,4552.31,4528.21,4279.49,3925.13,4230.77,4590.26,4412.82,4623.59,1690,1710,1.27,0,0,0,0,
13,4054.87,4140.51,4061.03,3835.38,4371.79,4154.87,4552.82,4533.33,4286.15,3927.18,4230.26,4593.33,4414.87,4619.49,1688,1711,1.279,0,0,0,0,
