COUNTER,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
112,4446.67,4017.95,4364.1,4167.69,4153.85,3588.72,4458.97,4451.28,4747.69,4518.46,4554.87,4320,4325.64,3826.67,1654,1703,0.303,0,0,0,0,
113,4469.23,4035.9,4378.46,4192.82,4163.59,3590.77,4471.79,4476.41,4780,4550.26,4596.41,4349.23,4365.64,3867.18,1652,1702,0.311,0,0,0,0,
114,4455.38,4014.87,4367.18,4171.79,4144.1,3587.18,4468.21,4481.03,4787.69,4543.59,4590.26,4345.64,4364.62,3866.15,1653,1703,0.318,0,0,0,0,
115,4443.08,3996.92,4361.03,4147.69,4133.85,3586.15,4461.03,4471.28,4772.31,4533.85,4575.38,4339.49,4357.44,3861.03,1654,1701,0.326,0,0,0,0,
116,4444.62,4004.62,4361.54,4157.95,4129.74,3582.05,4456.92,4460,4751.79,4528.21,4572.31,4337.95,4358.97,3865.64,1653,1701,0.334,0,0,0,0,
117,4450.77,4010.26,4357.95,4173.33,4135.38,3584.62,4457.95,4457.44,4751.28,4524.1,4575.9,4336.92,4357.95,3865.13,1654,1701,0.342,0,0,0,0,
118,4454.36,4003.59,4356.92,4165.13,4138.97,3589.74,4461.54,4460.51,4764.62,4529.23,4580.51,4337.95,4353.85,3866.15,1656,1700,0.35,0,0,0,0,
119,4447.18,4002.05,4358.97,4158.46,4117.95,3582.56,4460,4457.44,4757.95,4528.21,4572.82,4332.82,4346.67,3862.56,1657,1700,0.357,0,0,0,0,
120,4436.92,4002.05,4352.82,4161.54,4105.64,3578.97,4456.41,4450.77,4742.05,4512.82,4564.62,4324.62,4340.51,3849.74,1658,1701,0.365,0,0,0,0,
121,4436.41,3994.36,4345.64,4154.36,4123.08,3587.18,4456.92,4451.79,4746.15,4508.21,4567.18,4325.64,4341.03,3849.23,1659,1699,0.373,0,0,0,0,
122,4440.51,3997.44,4354.36,4154.87,4144.1,3588.72,4458.46,4461.03,4756.92,4515.9,4568.21,4332.31,4345.13,3862.56,1659,1700,0.381,0,0,0,0,
123,4448.72,4010.77,4368.21,4169.74,4145.13,3587.69,4460,4474.36,4766.15,4526.67,4573.33,4345.13,4355.9,3870.77,1661,1699,0.389,0,0,0,0,
124,4449.74,4006.67,4363.59,4158.97,4127.18,3585.64,4460.51,4474.87,4771.28,4527.18,4575.38,4345.13,4354.36,3865.64,1659,1699,0.397,0,0,0,0,
125,4444.62,3998.97,4352.31,4144.62,4117.44,3580.51,4452.82,4459.49,4755.9,4515.38,4567.18,4328.21,4338.97,3860,1658,1698,0.404,0,0,0,0,
126,4450.26,4013.85,4357.44,4170.77,4127.69,3583.59,4452.82,4455.9,4751.28,4515.9,4566.67,4328.72,4342.05,3866.15,1657,1696,0.412,0,0,0,0,
127,4454.87,4018.97,4362.05,4183.08,4129.23,3589.23,4461.03,4464.1,4764.1,4526.15,4573.33,4335.9,4353.85,3865.64,1655,1698,0.42,0,0,0,0,
128,4445.13,4003.08,4348.21,4161.03,4115.9,3585.64,4459.49,4459.49,4756.41,4527.18,4569.74,4324.62,4346.67,3854.36,1655,1696,0.428,0,0,0,0,
0,4437.44,4003.59,4337.95,4158.97,4123.59,3592.31,4455.38,4452.82,4747.69,4518.46,4563.08,4320,4339.49,3852.82,1654,1695,0.436,0,0,0,0,
1,4446.15,4023.59,4351.28,4178.97,4157.44,3605.64,4463.08,4461.54,4765.13,4526.15,4569.74,4334.36,4354.87,3866.15,1654,1695,0.443,0,0,0,0,
2,4450.26,4022.56,4358.46,4174.87,4162.56,3601.54,4464.1,4463.08,4770.77,4538.46,4573.33,4333.85,4360,3865.64,1654,1695,0.451,0,0,0,0,
3,4437.95,4000,4340.51,4151.28,4132.82,3588.21,4447.69,4446.15,4746.15,4525.13,4562.56,4314.36,4341.03,3847.69,1654,1694,0.459,0,0,0,0,
4,4435.9,4003.59,4335.38,4153.85,4127.69,3578.97,4437.95,4440.51,4740.51,4513.85,4561.54,4318.97,4338.46,3849.74,1653,1695,0.467,0,0,0,0,
5,4451.28,4020.51,4357.44,4171.28,4145.13,3572.82,4443.08,4454.36,4753.85,4527.69,4575.38,4341.03,4361.54,3874.87,1654,1695,0.475,0,0,0,0,
6,4463.59,4017.44,4368.21,4167.69,4139.49,3572.31,4446.67,4460,4756.41,4541.03,4585.13,4346.67,4372.31,3883.08,1654,1693,0.483,0,0,0,0,
7,4457.44,4008.21,4357.44,4156.41,4120.51,3574.87,4443.59,4455.9,4750.26,4533.85,4581.54,4342.56,4361.54,3868.72,1655,1694,0.49,0,0,0,0,
8,4447.18,4008.21,4350.26,4159.49,4118.46,3575.9,4444.1,4458.46,4749.23,4527.18,4575.38,4343.59,4356.41,3861.54,1655,1694,0.498,0,0,0,0,
9,4442.56,4010.26,4351.28,4162.56,4123.08,3576.41,4444.62,4458.97,4749.74,4523.59,4571.28,4337.44,4358.46,3865.13,1654,1695,0.506,0,0,0,0,
10,4441.54,4013.85,4350.77,4161.54,4127.69,3576.41,4441.54,4454.87,4747.18,4517.44,4571.79,4333.85,4356.41,3862.56,1656,1695,0.514,0,0,0,0,
11,4446.15,4016.92,4351.79,4165.13,4134.36,3578.97,4445.13,4456.92,4749.23,4523.08,4574.87,4342.56,4356.92,3862.56,1654,1696,0.522,0,0,0,0,
12,4450.26,4011.28,4352.31,4162.56,4134.36,3587.18,4449.23,4460,4750.26,4521.03,4570.77,4338.97,4354.87,3864.1,1655,1695,0.529,0,0,0,0,
13,4438.46,4001.03,4344.1,4148.21,4120,3586.15,4446.15,4454.87,4748.21,4505.64,4555.38,4321.54,4338.46,3850.26,1654,1694,0.537,0,0,0,0,
14,4422.05,3996.92,4336.92,4141.03,4113.33,3577.44,4443.08,4455.9,4755.9,4511.79,4548.21,4319.49,4331.28,3837.95,1654,1694,0.545,0,0,0,0,
15,4431.79,4002.05,4346.15,4146.67,4118.97,3575.38,4445.13,4461.54,4761.54,4531.28,4563.08,4331.79,4345.64,3851.28,1654,1694,0.553,0,0,0,0,
16,4442.05,4001.54,4351.79,4138.97,4111.79,3574.36,4442.56,4451.79,4748.72,4524.1,4570.26,4330.77,4353.85,3858.97,1655,1694,0.561,0,0,0,0,
17,4436.41,3996.92,4343.59,4132.82,4114.87,3575.38,4440.51,4446.15,4743.59,4521.03,4567.18,4324.62,4355.38,3855.38,1655,1694,0.569,0,0,0,0,
18,4446.67,4014.36,4352.31,4158.97,4144.1,3585.13,4451.28,4458.46,4763.59,4546.15,4578.46,4336.92,4370.77,3869.23,1655,1695,0.576,0,0,0,0,
19,4458.97,4025.13,4368.72,4176.92,4143.59,3591.79,4460.51,4465.13,4772.31,4547.18,4582.56,4346.15,4375.9,3877.44,1656,1694,0.584,0,0,0,0,
20,4445.64,4010.26,4357.95,4158.46,4122.05,3585.64,4454.87,4458.97,4755.38,4527.18,4571.79,4333.33,4361.54,3866.15,1655,1696,0.592,0,0,0,0,
21,4437.95,4002.56,4345.13,4148.72,4122.56,3576.41,4446.67,4457.44,4748.72,4524.1,4570.26,4324.62,4355.9,3859.49,1656,1696,0.6,0,0,0,0,
22,4445.64,4005.13,4348.72,4153.33,4112.82,3572.31,4443.59,4448.72,4751.79,4515.38,4564.1,4323.59,4355.38,3853.33,1654,1696,0.608,0,0,0,0,
23,4444.62,4006.67,4351.79,4151.28,4105.13,3570.77,4442.05,4438.46,4741.54,4501.54,4555.9,4321.03,4351.79,3849.23,1655,1697,0.615,0,0,0,0,
24,4444.1,4016.92,4352.82,4158.46,4125.64,3573.33,4443.59,4447.18,4737.95,4514.36,4567.69,4329.23,4355.38,3862.56,1654,1698,0.623,0,0,0,0,
25,4451.28,4020.51,4355.9,4165.64,4133.85,3578.46,4445.13,4455.38,4749.23,4527.18,4573.33,4335.9,4357.44,3868.72,1654,1699,0.631,0,0,0,0,
26,4455.9,4014.87,4362.05,4154.87,4131.28,3584.1,4446.67,4452.82,4752.31,4517.44,4563.59,4333.33,4356.41,3860.51,1653,1698,0.639,0,0,0,0,
27,4456.92,4018.46,4366.15,4152.31,4138.97,3588.72,4450.26,4454.87,4750.26,4516.92,4566.67,4337.44,4361.54,3866.67,1653,1698,0.647,0,0,0,0,
28,4458.97,4025.13,4362.56,4166.67,4143.59,3589.74,4451.28,4460,4754.36,4524.62,4572.82,4344.62,4363.08,3878.97,1653,1698,0.655,0,0,0,0,
29,4460,4021.03,4361.03,4164.1,4136.92,3580.51,4442.56,4455.9,4748.72,4520,4567.69,4343.08,4356.92,3878.46,1654,1699,0.662,0,0,0,0,
30,4458.97,4013.33,4366.15,4149.23,4123.08,3570.26,4440.51,4453.85,4747.18,4521.54,4571.79,4342.56,4359.49,3874.36,1653,1700,0.67,0,0,0,0,
31,4466.67,4020.51,4373.33,4162.05,4119.49,3579.49,4454.87,4462.56,4765.13,4533.33,4587.18,4353.33,4371.28,3883.59,1653,1699,0.678,0,0,0,0,
32,4476.41,4032.31,4372.31,4181.54,4136.92,3586.15,4462.56,4467.69,4775.9,4533.85,4593.33,4360,4379.49,3894.36,1653,1699,0.686,0,0,0,0,
33,4465.64,4021.03,4358.46,4163.08,4131.79,3570.26,4448.72,4457.44,4762.05,4521.03,4579.49,4349.74,4372.31,3886.67,1654,1699,0.694,0,0,0,0,
34,4447.18,4001.54,4349.23,4137.95,4111.28,3571.79,4440.51,4450.26,4751.79,4514.36,4569.23,4336.92,4360.51,3871.79,1653,1700,0.701,0,0,0,0,
35,4450.26,4005.64,4356.41,4147.69,4126.15,3590.77,4448.72,4458.46,4760,4517.95,4570.77,4337.95,4359.49,3868.72,1654,1701,0.709,0,0,0,0,
36,4451.28,4009.23,4357.44,4160,4135.9,3582.05,4446.67,4454.36,4755.38,4513.33,4562.05,4335.38,4356.92,3865.64,1653,1701,0.717,0,0,0,0,
37,4442.56,4001.54,4352.82,4154.36,4117.44,3569.74,4443.59,4443.08,4745.13,4502.05,4564.62,4331.79,4356.41,3861.03,1654,1700,0.725,0,0,0,0,
38,4452.82,4006.67,4363.08,4153.85,4120.51,3584.1,4455.9,4452.82,4758.97,4509.23,4588.21,4346.15,4366.67,3865.13,1655,1698,0.733,0,0,0,0,
39,4458.46,4003.08,4366.67,4153.33,4128.72,3593.33,4462.56,4465.13,4770.77,4525.13,4578.46,4347.18,4361.54,3857.44,1655,1698,0.741,0,0,0,0,
40,4447.69,3991.79,4357.95,4146.67,4112.82,3584.1,4456.92,4459.49,4763.08,4516.41,4547.18,4330.77,4347.18,3843.08,1657,1697,0.748,0,0,0,0,
41,4452.82,4003.59,4364.1,4152.31,4115.9,3585.64,4457.95,4458.97,4763.59,4504.1,4557.44,4336.92,4353.85,3849.23,1656,1696,0.756,0,0,0,0,
42,4462.56,4009.74,4370.26,4165.13,4128.72,3589.74,4456.41,4459.49,4766.15,4509.23,4570.77,4345.13,4357.44,3856.41,1657,1698,0.764,0,0,0,0,
43,4447.69,3996.41,4358.46,4157.44,4118.46,3584.62,4444.1,4445.64,4751.79,4502.56,4553.85,4328.72,4343.59,3845.13,1657,1698,0.772,0,0,0,0,
44,4437.44,3998.97,4354.87,4140.51,4112.82,3585.64,4444.62,4444.1,4743.59,4489.74,4551.79,4324.1,4343.59,3839.49,1656,1699,0.78,0,0,0,0,
45,4449.74,4010.26,4365.64,4151.28,4124.62,3590.77,4457.95,4458.97,4754.36,4504.62,4570.77,4338.97,4357.44,3849.74,1655,1699,0.788,0,0,0,0,
46,4451.79,4007.18,4363.08,4169.74,4125.13,3588.21,4461.54,4462.05,4767.18,4515.38,4568.72,4338.46,4360,3850.26,1656,1700,0.795,0,0,0,0,
47,4446.15,4007.69,4353.33,4163.59,4113.85,3583.59,4456.41,4457.44,4767.69,4506.67,4557.44,4332.82,4356.92,3845.13,1655,1700,0.803,0,0,0,0,
48,4446.67,4007.18,4354.87,4150.77,4107.18,3584.62,4454.87,4458.97,4762.56,4517.95,4561.03,4334.36,4353.33,3847.18,1654,1701,0.811,0,0,0,0,
49,4445.64,3996.92,4358.46,4147.69,4106.15,3588.21,4455.9,4460.51,4765.13,4526.67,4561.03,4330.26,4345.64,3841.54,1655,1700,0.819,0,0,0,0,
50,4441.54,3996.41,4356.41,4145.64,4106.67,3588.72,4456.41,4460,4770.26,4508.21,4551.28,4322.56,4337.95,3830.26,1653,1701,0.827,0,0,0,0,
51,4441.54,4002.56,4354.87,4142.56,4104.1,3587.69,4457.44,4456.41,4762.56,4496.41,4552.82,4324.1,4338.97,3835.38,1654,1700,0.834,0,0,0,0,
52,4451.28,4005.64,4361.03,4142.56,4107.69,3589.23,4461.54,4456.41,4758.46,4504.1,4566.67,4334.87,4349.74,3848.21,1652,1700,0.842,0,0,0,0,
53,4455.9,4002.56,4369.23,4138.97,4119.49,3590.77,4464.1,4465.64,4766.67,4514.36,4570.77,4341.54,4355.38,3853.85,1654,1701,0.85,0,0,0,0,
54,4455.9,4006.15,4375.9,4151.28,4123.08,3590.26,4460.51,4472.82,4775.38,4523.08,4575.38,4345.13,4357.95,3859.49,1654,1701,0.858,0,0,0,0,
55,4467.18,4026.15,4382.05,4175.9,4128.72,3590.77,4460.51,4474.87,4777.95,4530.77,4586.15,4354.87,4369.23,3869.74,1655,1702,0.866,0,0,0,0,
56,4468.21,4025.64,4376.92,4163.08,4126.67,3589.23,4462.05,4470.77,4771.79,4522.05,4578.46,4353.85,4366.15,3866.15,1656,1702,0.874,0,0,0,0,
57,4448.72,4003.08,4363.59,4134.36,4103.59,3584.62,4457.95,4463.08,4762.05,4512.31,4564.62,4335.38,4345.64,3850.26,1657,1702,0.881,0,0,0,0,
58,4443.59,3998.46,4363.59,4138.97,4097.95,3584.1,4457.95,4458.46,4759.49,4515.38,4563.59,4328.72,4344.62,3844.1,1657,1701,0.889,0,0,0,0,
59,4458.46,4006.67,4368.72,4147.69,4111.79,3585.64,4457.44,4457.95,4763.08,4511.28,4566.15,4335.9,4355.38,3848.21,1658,1702,0.897,0,0,0,0,
60,4456.92,4006.15,4365.13,4138.97,4103.08,3585.13,4456.41,4463.59,4771.79,4505.64,4570.77,4340,4353.85,3852.82,1658,1701,0.905,0,0,0,0,
61,4456.92,4011.28,4371.79,4150.26,4098.97,3589.74,4469.74,4475.38,4783.08,4514.87,4582.56,4349.23,4360.51,3866.67,1657,1702,0.913,0,0,0,0,
62,4473.33,4022.56,4387.69,4175.9,4123.59,3594.36,4476.41,4480.51,4783.08,4527.69,4589.23,4362.05,4377.44,3881.54,1657,1701,0.92,0,0,0,0,
63,4468.21,4023.59,4380.51,4170.77,4126.67,3589.74,4461.54,4475.9,4778.46,4532.82,4585.64,4358.97,4374.36,3874.36,1656,1701,0.928,0,0,0,0,
64,4448.72,4015.9,4361.54,4149.23,4098.97,3586.15,4454.36,4473.33,4778.97,4534.36,4576.41,4346.67,4358.46,3860,1656,1702,0.936,0,0,0,0,
65,4450.77,4008.72,4365.13,4147.18,4092.31,3587.69,4460,4472.31,4771.79,4527.18,4570.26,4344.1,4355.38,3862.05,1655,1702,0.944,0,0,0,0,
66,4465.64,4017.95,4381.03,4155.38,4116.41,3587.69,4461.03,4470.26,4764.62,4522.05,4573.33,4351.79,4362.56,3865.64,1656,1703,0.952,0,0,0,0,
67,4460,4023.59,4375.38,4148.72,4122.05,3586.15,4455.9,4465.64,4766.67,4524.62,4573.33,4352.31,4365.64,3862.56,1657,1701,0.96,0,0,0,0,
68,4447.69,4006.15,4364.1,4137.44,4097.95,3585.64,4452.31,4457.95,4763.08,4512.82,4570.77,4342.56,4359.49,3861.03,1655,1703,0.967,0,0,0,0,
69,4450.77,4001.54,4367.18,4146.67,4094.87,3588.21,4452.82,4458.97,4761.03,4505.64,4571.28,4342.05,4353.85,3861.03,1656,1703,0.975,0,0,0,0,
70,4460,4023.59,4370.26,4164.1,4117.44,3593.33,4458.97,4470.77,4767.69,4511.79,4570.77,4350.77,4356.92,3863.08,1656,1702,0.983,0,0,0,0,
71,4461.03,4022.05,4370.77,4156.41,4113.85,3591.28,4459.49,4472.82,4765.13,4512.82,4568.72,4351.28,4362.56,3865.64,1655,1700,0.991,0,0,0,0,
72,4458.46,4000.51,4373.85,4138.97,4090.77,3583.59,4456.92,4467.69,4765.13,4514.36,4568.72,4346.67,4361.54,3861.54,1654,1699,0.999,0,0,0,0,
73,4464.1,4011.79,4377.44,4152.31,4103.59,3588.21,4461.03,4472.82,4776.41,4526.67,4578.46,4353.85,4365.64,3868.21,1655,1697,1.006,0,0,0,0,
74,4467.69,4035.38,4376.41,4161.54,4126.15,3590.26,4463.59,4474.36,4774.36,4542.05,4589.74,4362.56,4373.33,3880.51,1653,1696,1.014,0,0,0,0,
75,4461.03,4024.1,4372.82,4137.44,4105.64,3576.41,4454.36,4458.46,4755.9,4534.87,4579.49,4350.77,4364.1,3870.77,1653,1697,1.022,0,0,0,0,
76,4461.03,4013.33,4373.85,4137.44,4094.87,3576.92,4450.26,4450.26,4748.21,4515.38,4564.1,4341.03,4353.85,3859.49,1654,1696,1.03,0,0,0,0,
77,4464.62,4021.03,4373.33,4163.08,4119.49,3586.67,4453.33,4451.28,4748.72,4503.08,4567.18,4346.15,4354.87,3865.64,1652,1697,1.038,0,0,0,0,
78,4460,4017.44,4367.18,4156.92,4113.33,3579.49,4451.28,4444.62,4746.15,4502.56,4570.26,4345.64,4354.36,3866.15,1654,1698,1.046,0,0,0,0,
79,4457.95,4016.41,4366.67,4147.69,4091.28,3578.97,4454.36,4448.72,4748.21,4514.36,4563.59,4339.49,4356.41,3860,1654,1699,1.053,0,0,0,0,
80,4462.05,4028.72,4369.74,4157.44,4110.26,3590.26,4458.97,4458.46,4747.69,4514.36,4567.18,4344.1,4364.1,3864.62,1654,1698,1.061,0,0,0,0,
81,4454.87,4023.59,4358.46,4138.46,4122.05,3586.15,4450.26,4449.23,4741.03,4492.82,4572.31,4345.13,4354.36,3863.59,1654,1698,1.069,0,0,0,0,
82,4448.72,4012.82,4351.79,4116.92,4102.05,3582.05,4446.15,4443.08,4741.03,4494.87,4568.21,4335.9,4344.62,3854.36,1655,1698,1.077,0,0,0,0,
83,4463.08,4021.54,4367.69,4137.95,4103.08,3588.21,4458.97,4456.92,4750.26,4529.23,4567.18,4344.1,4360,3863.08,1654,1697,1.085,0,0,0,0,
84,4474.36,4025.64,4376.92,4162.56,4110.77,3586.67,4463.59,4467.18,4764.62,4530.77,4570.77,4359.49,4369.74,3876.92,1655,1695,1.092,0,0,0,0,
85,4465.64,4018.46,4369.23,4161.54,4098.97,3588.72,4460.51,4464.62,4770.77,4511.79,4573.85,4357.95,4360.51,3873.85,1655,1696,1.1,0,0,0,0,
86,4453.85,4016.92,4360.51,4137.95,4097.95,3589.23,4458.97,4460,4757.44,4516.41,4570.26,4347.69,4354.36,3860.51,1655,1695,1.108,0,0,0,0,
87,4461.03,4022.05,4368.72,4121.54,4113.85,3581.54,4458.46,4459.49,4749.23,4525.64,4566.67,4348.72,4360.51,3864.62,1654,1696,1.116,0,0,0,0,
88,4472.82,4019.49,4383.59,4133.33,4113.33,3580,4457.95,4459.49,4752.31,4524.1,4568.72,4355.38,4365.13,3876.92,1655,1696,1.125,0,0,0,0,
89,4464.1,4018.46,4374.87,4153.33,4104.1,3581.03,4457.44,4458.46,4742.56,4513.85,4572.82,4350.26,4356.92,3870.77,1654,1697,1.132,0,0,0,0,
90,4458.46,4027.69,4362.56,4150.26,4107.69,3576.41,4460.51,4459.49,4731.79,4503.59,4572.31,4345.13,4350.26,3863.08,1655,1697,1.139,0,0,0,0,
91,4456.41,4007.69,4367.69,4111.28,4091.28,3573.33,4454.36,4449.74,4727.18,4488.21,4557.44,4337.44,4343.08,3854.87,1655,1699,1.147,0,0,0,0,
92,4446.15,3989.74,4366.67,4100,4070.26,3580.51,4447.18,4440.51,4729.23,4478.97,4546.67,4332.31,4337.95,3849.23,1657,1698,1.155,0,0,0,0,
93,4456.41,4019.49,4366.15,4143.59,4098.97,3590.26,4457.44,4460,4748.21,4501.54,4561.54,4351.28,4354.36,3866.67,1657,1699,1.163,0,0,0,0,
94,4473.85,4034.87,4376.41,4156.92,4126.15,3590.26,4465.13,4476.41,4758.97,4525.64,4574.87,4366.15,4370.77,3881.54,1658,1698,1.171,0,0,0,0,
95,4465.13,4014.87,4377.95,4134.87,4115.38,3585.13,4462.05,4470.77,4754.36,4523.59,4571.79,4357.95,4367.18,3875.38,1658,1696,1.232,0,0,0,0,
96,4460.51,4014.36,4371.28,4139.49,4108.72,3591.79,4472.31,4478.46,4764.1,4522.56,4575.38,4358.46,4366.15,3872.82,1657,1695,1.235,0,0,0,0,
97,4463.59,4013.85,4366.15,4133.33,4094.36,3592.82,4474.87,4483.08,4777.44,4527.69,4573.33,4356.92,4360,3871.28,1657,1694,1.235,0,0,0,0,
98,4446.67,3995.9,4357.44,4116.41,4070.77,3577.95,4456.92,4465.64,4761.54,4519.49,4557.95,4338.46,4341.03,3857.44,1656,1694,1.235,0,0,0,0,
99,4452.31,4013.33,4364.62,4149.23,4092.31,3576.41,4456.41,4467.18,4750.77,4516.92,4569.74,4345.13,4351.79,3865.13,1655,1695,1.235,0,0,0,0,
100,4475.9,4039.49,4383.08,4157.95,4113.85,3579.49,4465.64,4475.9,4752.31,4525.13,4589.23,4368.72,4373.85,3885.13,1654,1696,1.235,0,0,0,0,
101,4469.23,4025.64,4381.03,4132.31,4092.31,3572.82,4460,4463.08,4740.51,4527.18,4576.41,4362.56,4365.13,3877.95,1654,1695,1.235,0,0,0,0,
102,4456.41,4007.69,4368.72,4146.15,4091.28,3573.85,4455.38,4453.85,4735.9,4517.95,4561.54,4346.15,4352.31,3864.1,1654,1696,1.235,0,0,0,0,
103,4460,4013.33,4366.15,4164.62,4106.15,3578.97,4459.49,4457.44,4747.18,4503.59,4566.15,4342.56,4352.31,3863.59,1655,1695,1.241,0,0,0,0,
104,4466.15,4025.64,4372.31,4149.23,4098.46,3576.92,4467.69,4466.15,4750.77,4502.05,4569.23,4345.13,4351.28,3868.21,1655,1694,1.249,0,0,0,0,
105,4462.05,4022.05,4375.38,4124.62,4087.69,3574.87,4471.79,4472.82,4741.54,4506.67,4562.05,4345.13,4350.26,3860.51,1656,1696,1.257,0,0,0,0,
106,4448.21,4000,4367.18,4110.77,4076.92,3572.31,4463.59,4463.08,4734.36,4505.13,4551.28,4334.87,4343.59,3845.64,1658,1695,1.264,0,0,0,0,
107,4445.13,3992.31,4363.08,4129.74,4073.85,3568.72,4453.85,4452.82,4730.77,4503.08,4548.21,4330.26,4335.9,3847.69,1658,1696,1.272,0,0,0,0,
108,4457.44,4010.26,4367.18,4165.64,4097.95,3575.9,4456.41,4462.56,4741.03,4504.1,4562.05,4343.59,4345.13,3860.51,1659,1696,1.28,0,0,0,0,
109,4465.13,4028.72,4372.82,4155.9,4117.44,3587.18,4471.28,4480,4765.64,4516.41,4574.36,4358.97,4363.59,3868.21,1658,1696,1.288,0,0,0,0,
110,4458.46,4017.95,4372.31,4126.67,4095.38,3587.18,4474.36,4479.49,4761.54,4520,4572.31,4354.36,4360.51,3867.18,1658,1698,1.296,0,0,0,0,
111,4445.64,3994.87,4359.49,4124.62,4071.28,3576.41,4461.03,4462.05,4738.46,4494.87,4566.15,4341.03,4342.05,3860,1657,1697,1.304,0,0,0,0,
