COUNTER,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
24,4384.1,4003.59,4337.44,4135.38,4066.67,3591.28,4410.26,4423.08,4763.59,4508.21,4521.54,4324.1,4265.64,3878.97,1656,1692,1.23,0,0,0,0,
25,4388.21,4011.79,4337.44,4136.92,4077.95,3591.79,4413.33,4427.69,4764.62,4506.67,4531.79,4328.72,4271.28,3881.54,1656,1693,1.239,0,0,0,0,
26,4390.26,4016.41,4342.56,4133.85,4073.85,3592.31,4413.33,4433.33,4764.1,4514.87,4540,4335.9,4278.46,3893.33,1656,1693,1.246,0,0,0,0,
27,4388.72,4013.85,4338.97,4135.9,4066.67,3591.79,4413.85,4434.36,4765.64,4522.56,4537.44,4333.33,4280,3894.36,1655,1693,1.254,0,0,0,0,
28,4386.15,4012.31,4333.33,4136.92,4068.21,3590.26,4417.44,4436.41,4766.67,4515.38,4528.72,4326.15,4276.41,3882.05,1655,1691,1.262,0,0,0,0,
29,4384.1,4013.85,4334.87,4130.26,4075.38,3596.41,4424.1,4440.51,4768.72,4509.23,4524.1,4325.13,4270.77,3876.92,1655,1691,1.269,0,0,0,0,
30,4380.51,4009.23,4332.31,4122.56,4077.44,3599.49,4425.64,4442.05,4768.21,4509.23,4523.59,4317.44,4262.05,3876.92,1655,1690,1.277,0,0,0,0,
31,4378.97,4001.54,4326.15,4120,4068.21,3591.79,4418.97,4440,4765.64,4506.15,4521.54,4312.31,4257.95,3873.85,1654,1691,1.285,0,0,0,0,
32,4380.51,4002.05,4327.18,4122.56,4066.67,3587.18,4417.95,4438.46,4768.72,4508.72,4523.08,4322.56,4266.67,3877.44,1654,1690,1.293,0,0,0,0,
33,4377.95,4002.05,4327.69,4121.03,4066.67,3589.74,4418.97,4433.33,4764.1,4510.26,4521.03,4323.08,4267.69,3879.49,1653,1691,1.301,0,0,0,0,
34,4381.54,4002.05,4329.74,4118.46,4060.51,3589.23,4412.82,4425.13,4753.33,4502.56,4515.9,4314.87,4260,3877.44,1655,1690,1.309,0,0,0,0,
35,4394.36,4013.85,4339.49,4129.23,4065.64,3587.69,4410.26,4429.23,4758.46,4511.79,4528.72,4327.18,4270.77,3886.15,1654,1690,1.316,0,0,0,0,
36,4400.51,4023.08,4344.62,4139.49,4078.46,3588.72,4413.33,4440.51,4769.23,4530.26,4540.51,4339.49,4282.56,3900,1654,1692,1.324,0,0,0,0,
37,4396.41,4016.92,4340.51,4131.28,4076.92,3586.15,4411.79,4443.59,4767.18,4522.56,4530.26,4329.74,4272.31,3896.41,1656,1691,1.332,0,0,0,0,
38,4393.33,4013.33,4338.97,4126.15,4068.72,3586.67,4412.31,4442.56,4764.1,4502.56,4526.15,4325.13,4264.1,3882.05,1655,1692,1.34,0,0,0,0,
39,4396.41,4018.97,4345.13,4136.92,4067.69,3590.77,4417.95,4445.64,4768.72,4505.64,4533.33,4334.87,4269.74,3885.13,1655,1691,1.348,0,0,0,0,
40,4398.46,4019.49,4352.82,4139.49,4069.23,3591.28,4417.95,4444.1,4770.77,4516.41,4526.15,4336.41,4267.69,3893.33,1656,1691,1.355,0,0,0,0,
41,4391.28,4010.26,4347.69,4126.67,4067.18,3587.69,4412.82,4433.33,4765.64,4505.64,4516.92,4327.69,4261.03,3885.13,1656,1691,1.363,0,0,0,0,
42,4377.95,4000.51,4335.38,4114.36,4060,3585.13,4407.69,4426.67,4755.38,4494.87,4520,4318.97,4262.56,3874.87,1655,1691,1.371,0,0,0,0,
43,4381.03,4001.03,4334.87,4121.54,4062.05,3586.15,4403.08,4426.67,4753.85,4502.56,4523.08,4322.05,4264.1,3880,1656,1691,1.379,0,0,0,0,
44,4395.38,4010.26,4343.59,4134.87,4070.26,3587.69,4406.15,4431.28,4763.08,4511.28,4529.23,4331.28,4269.23,3884.62,1655,1691,1.388,0,0,0,0,
45,4391.28,4013.85,4343.08,4128.21,4067.18,3585.13,4414.36,4435.38,4768.72,4509.23,4538.97,4331.28,4276.41,3878.46,1654,1690,1.395,0,0,0,0,
46,4385.13,4012.82,4340,4123.59,4069.74,3586.67,4415.9,4435.9,4765.64,4508.72,4538.46,4330.26,4276.41,3886.15,1654,1691,1.402,0,0,0,0,
47,4395.38,4013.85,4343.08,4135.38,4073.33,3588.21,4410.26,4431.79,4757.44,4510.77,4529.23,4332.82,4271.79,3895.38,1653,1691,1.41,0,0,0,0,
48,4397.44,4013.33,4344.1,4139.49,4062.05,3580.51,4405.64,4427.18,4749.74,4507.18,4521.54,4328.21,4266.15,3886.67,1653,1692,1.418,0,0,0,0,
49,4386.67,4013.33,4342.05,4135.38,4061.54,3578.46,4407.18,4427.69,4747.18,4503.08,4522.05,4324.1,4263.08,3877.44,1653,1692,1.426,0,0,0,0,
50,4386.67,4014.36,4342.05,4131.79,4076.41,3588.21,4411.28,4428.21,4749.74,4501.54,4522.56,4326.67,4264.1,3880.51,1652,1693,1.434,0,0,0,0,
51,4392.82,4010.77,4341.54,4124.1,4074.87,3588.72,4410.77,4428.21,4758.46,4506.67,4520.51,4326.67,4263.08,3882.05,1653,1692,1.441,0,0,0,0,
52,4388.72,4002.56,4341.03,4123.59,4065.64,3577.95,4408.21,4434.87,4763.08,4506.15,4521.03,4324.62,4254.36,3877.44,1652,1692,1.449,0,0,0,0,
53,4380.51,3999.49,4342.05,4128.21,4067.18,3574.36,4410.77,4442.05,4758.46,4495.9,4520.51,4326.15,4250.26,3877.95,1653,1692,1.457,0,0,0,0,
54,4383.08,4001.54,4343.59,4120.51,4068.21,3578.97,4413.33,4442.05,4758.97,4498.97,4517.95,4329.74,4258.97,3883.08,1653,1691,1.465,0,0,0,0,
55,4403.08,4006.15,4351.79,4120,4066.15,3585.64,4414.87,4440,4766.67,4511.28,4525.13,4337.95,4272.82,3895.9,1654,1692,1.473,0,0,0,0,
56,4424.62,4015.9,4358.97,4135.38,4067.18,3587.18,4415.9,4437.44,4764.62,4509.23,4535.9,4343.59,4279.49,3910.77,1655,1690,1.481,0,0,0,0,
57,4430.77,4024.1,4356.41,4143.08,4067.18,3579.49,4412.82,4437.44,4762.56,4502.05,4538.97,4343.08,4278.97,3915.9,1654,1692,1.488,0,0,0,0,
58,4433.85,4022.05,4352.82,4134.87,4059.49,3570.77,4408.72,4442.56,4767.18,4508.21,4536.41,4343.59,4279.49,3914.87,1655,1691,1.496,0,0,0,0,
59,4443.08,4017.44,4352.31,4127.18,4056.41,3575.38,4409.74,4440.51,4763.59,4512.82,4531.28,4343.08,4274.87,3911.79,1655,1691,1.504,0,0,0,0,
60,4445.64,4019.49,4351.28,4133.33,4065.64,3587.18,4412.31,4431.28,4760.51,4506.67,4525.64,4340,4266.67,3911.28,1656,1690,1.512,0,0,0,0,
61,4437.95,4022.05,4351.79,4140.51,4067.69,3588.72,4413.33,4429.23,4759.49,4496.41,4524.1,4336.92,4263.59,3913.33,1655,1690,1.52,0,0,0,0,
62,4429.74,4021.03,4352.82,4138.46,4062.05,3585.13,4413.85,4430.26,4751.28,4489.74,4522.56,4334.87,4264.1,3908.21,1656,1689,1.528,0,0,0,0,
63,4429.74,4021.03,4350.26,4137.44,4065.13,3585.13,4413.33,4428.21,4747.18,4489.74,4518.46,4331.79,4255.38,3902.05,1655,1689,1.535,0,0,0,0,
64,4432.82,4021.03,4352.31,4137.95,4069.74,3587.18,4414.36,4426.67,4749.23,4490.77,4517.95,4335.38,4248.72,3903.59,1657,1689,1.543,0,0,0,0,
65,4433.33,4021.54,4358.46,4136.41,4063.59,3586.15,4415.38,4427.69,4749.23,4489.74,4521.03,4341.54,4255.38,3909.23,1655,1689,1.551,0,0,0,0,
66,4430.26,4020.51,4355.9,4136.92,4060.51,3584.62,4415.9,4431.28,4750.26,4491.28,4523.08,4340.51,4266.15,3908.72,1656,1691,1.559,0,0,0,0,
67,4423.08,4012.82,4348.72,4134.36,4061.54,3584.62,4414.87,4432.31,4751.28,4493.33,4522.05,4333.33,4266.15,3900.51,1656,1690,1.567,0,0,0,0,
68,4413.33,4002.56,4344.62,4123.59,4054.87,3585.64,4415.9,4427.18,4747.18,4490.26,4518.46,4326.67,4252.31,3893.33,1654,1691,1.574,0,0,0,0,
69,4409.23,3998.97,4343.08,4120,4052.31,3586.67,4423.08,4430.77,4752.82,4490.26,4517.95,4327.69,4245.64,3891.28,1655,1691,1.582,0,0,0,0,
70,4412.31,4002.05,4341.03,4123.08,4060,3588.21,4428.21,4442.56,4763.08,4496.41,4520.51,4333.33,4256.92,3894.87,1654,1692,1.59,0,0,0,0,
71,4413.33,4002.56,4344.1,4125.13,4062.05,3587.18,4418.97,4441.54,4756.41,4497.44,4521.54,4334.87,4264.62,3896.92,1654,1692,1.598,0,0,0,0,
72,4413.85,4002.05,4349.23,4128.21,4057.44,3583.59,4408.72,4430.26,4748.72,4491.28,4520,4332.31,4260,3894.36,1654,1693,1.606,0,0,0,0,
73,4421.54,4011.28,4352.82,4134.36,4064.1,3585.13,4414.36,4430.26,4754.87,4490.77,4521.54,4335.9,4261.54,3900,1655,1693,1.614,0,0,0,0,
74,4427.18,4021.54,4356.41,4137.44,4069.23,3587.69,4415.38,4432.82,4755.9,4493.85,4524.62,4344.1,4266.67,3910.77,1654,1693,1.621,0,0,0,0,
75,4426.15,4021.03,4357.95,4137.95,4058.97,3578.46,4401.54,4424.62,4748.21,4491.28,4524.62,4342.05,4263.59,3908.21,1655,1693,1.629,0,0,0,0,
76,4425.64,4019.49,4358.97,4138.46,4055.38,3569.23,4395.38,4422.56,4747.69,4487.18,4522.05,4335.9,4262.56,3897.95,1655,1691,1.637,0,0,0,0,
77,4427.18,4019.49,4356.92,4137.95,4055.38,3568.21,4403.08,4426.15,4749.74,4488.21,4518.97,4333.33,4260,3896.92,1655,1693,1.645,0,0,0,0,
78,4427.18,4018.46,4353.85,4138.46,4050.77,3570.26,4407.18,4423.08,4749.74,4490.77,4518.97,4335.38,4254.36,3897.95,1655,1691,1.653,0,0,0,0,
79,4427.69,4023.08,4356.41,4140.51,4058.46,3577.44,4408.21,4423.08,4750.77,4490.26,4523.59,4340.51,4258.46,3900,1654,1692,1.66,0,0,0,0,
80,4430.26,4027.69,4360,4143.08,4072.82,3587.69,4417.95,4430.26,4752.31,4488.72,4525.64,4344.1,4265.64,3909.74,1655,1691,1.668,0,0,0,0,
81,4427.69,4022.05,4358.46,4140.51,4068.72,3589.23,4426.67,4432.82,4751.79,4489.23,4524.62,4342.05,4263.59,3908.72,1654,1691,1.676,0,0,0,0,
82,4425.64,4015.38,4356.92,4135.38,4060,3586.15,4426.67,4430.26,4749.74,4491.79,4525.64,4338.97,4261.54,3896.41,1654,1691,1.684,0,0,0,0,
83,4428.21,4019.49,4354.87,4137.95,4064.1,3589.74,4424.62,4430.77,4749.74,4492.31,4526.15,4341.54,4266.67,3893.85,1654,1691,1.692,0,0,0,0,
84,4424.1,4021.03,4350.26,4139.49,4064.62,3587.18,4419.49,4431.79,4751.79,4491.79,4525.13,4338.97,4265.64,3898.46,1654,1691,1.7,0,0,0,0,
85,4411.79,4009.74,4347.18,4129.74,4057.44,3577.95,4411.79,4429.23,4752.82,4491.79,4522.56,4328.21,4256.41,3894.87,1654,1691,1.707,0,0,0,0,
86,4410.26,4007.69,4347.69,4127.18,4054.36,3582.05,4414.87,4425.64,4756.41,4490.26,4520,4326.15,4256.92,3890.26,1655,1691,1.715,0,0,0,0,
87,4420,4021.54,4347.18,4140.51,4062.05,3592.31,4425.13,4431.79,4764.62,4490.77,4522.05,4334.36,4264.1,3894.36,1654,1691,1.723,0,0,0,0,
88,4414.87,4023.08,4348.21,4144.62,4068.21,3589.74,4424.62,4443.59,4765.64,4491.79,4525.64,4336.41,4257.44,3894.36,1655,1692,1.731,0,0,0,0,
89,4412.31,4017.44,4349.23,4137.95,4066.67,3585.13,4417.95,4437.95,4757.95,4488.21,4522.56,4332.82,4246.67,3889.74,1655,1691,1.739,0,0,0,0,
90,4433.85,4027.18,4350.77,4144.1,4064.1,3586.67,4418.46,4424.62,4748.72,4484.1,4519.49,4335.38,4255.38,3896.92,1654,1692,1.746,0,0,0,0,
91,4455.38,4036.92,4357.95,4155.38,4065.64,3589.74,4425.13,4430.77,4748.21,4485.64,4528.72,4344.1,4266.67,3912.31,1656,1692,1.754,0,0,0,0,
92,4463.08,4040,4367.18,4155.38,4071.79,3592.82,4429.23,4444.1,4756.41,4490.26,4540.51,4353.33,4267.18,3924.1,1654,1693,1.762,0,0,0,0,
93,4470.26,4043.59,4369.74,4153.85,4071.79,3592.31,4427.69,4446.67,4760.51,4491.28,4540.51,4359.49,4268.72,3929.23,1656,1693,1.77,0,0,0,0,
94,4478.97,4039.49,4367.69,4156.92,4067.18,3588.21,4424.62,4445.13,4755.38,4490.77,4534.87,4360,4273.33,3931.28,1655,1691,1.778,0,0,0,0,
95,4475.38,4033.85,4367.18,4156.41,4062.05,3588.72,4426.67,4445.13,4753.85,4487.69,4536.41,4357.44,4272.31,3930.26,1655,1692,1.786,0,0,0,0,
96,4466.15,4036.92,4368.21,4153.33,4059.49,3589.74,4427.69,4444.62,4761.03,4490.77,4539.49,4358.97,4268.21,3929.74,1655,1690,1.793,0,0,0,0,
97,4460.51,4038.97,4364.62,4153.33,4058.46,3587.18,4420.51,4445.13,4764.62,4500,4538.46,4355.9,4266.67,3927.69,1655,1690,1.801,0,0,0,0,
98,4455.9,4032.31,4357.95,4152.82,4061.03,3586.15,4416.41,4445.64,4759.49,4500,4535.38,4346.67,4266.67,3921.03,1655,1690,1.81,0,0,0,0,
99,4450.77,4023.08,4356.92,4152.31,4062.56,3586.67,4419.49,4445.13,4753.85,4491.28,4535.9,4346.67,4266.15,3918.97,1655,1691,1.817,0,0,0,0,
100,4446.67,4022.05,4356.92,4150.26,4060,3586.67,4423.59,4445.13,4750.26,4490.26,4539.49,4350.26,4263.59,3918.46,1654,1690,1.825,0,0,0,0,
101,4444.62,4027.69,4352.82,4146.67,4058.46,3586.15,4419.49,4442.05,4742.56,4492.82,4534.87,4343.59,4262.05,3912.82,1655,1691,1.832,0,0,0,0,
102,4441.03,4030.77,4350.26,4140.51,4058.97,3586.15,4412.82,4434.87,4733.33,4485.13,4524.1,4338.97,4260,3909.74,1654,1691,1.84,0,0,0,0,
103,4439.49,4029.23,4351.28,4136.41,4059.49,3586.67,4417.95,4430.77,4731.28,4474.87,4521.03,4342.56,4254.36,3911.79,1654,1691,1.848,0,0,0,0,
104,4441.54,4023.08,4350.26,4143.08,4056.41,3585.64,4427.18,4436.41,4732.31,4471.79,4522.56,4339.49,4249.23,3909.74,1654,1691,1.856,0,0,0,0,
105,4438.97,4023.08,4350.77,4151.79,4058.97,3586.67,4428.72,4445.64,4729.74,4474.36,4521.54,4336.41,4249.74,3907.69,1655,1692,1.864,0,0,0,0,
106,4431.79,4027.69,4349.23,4144.62,4067.18,3591.28,4428.72,4445.13,4731.79,4474.36,4521.03,4340,4251.28,3908.21,1654,1691,1.872,0,0,0,0,
107,4425.13,4022.56,4341.54,4132.82,4064.1,3592.82,4433.33,4445.13,4743.59,4473.33,4519.49,4338.46,4247.18,3905.64,1654,1692,1.879,0,0,0,0,
108,4430.26,4015.38,4341.03,4138.97,4060,3590.77,4433.33,4454.87,4748.72,4482.05,4522.56,4338.97,4251.28,3906.15,1655,1691,1.887,0,0,0,0,
109,4441.03,4021.03,4351.79,4146.67,4067.18,3591.28,4428.21,4460.51,4753.33,4490.26,4534.36,4345.64,4261.54,3911.28,1653,1692,1.895,0,0,0,0,
110,4443.59,4028.21,4358.46,4140,4071.79,3590.26,4427.18,4460,4763.08,4497.44,4538.97,4350.26,4265.13,3917.95,1655,1691,1.903,0,0,0,0,
111,4447.18,4029.23,4357.44,4142.56,4068.72,3587.69,4424.62,4455.38,4760.51,4507.18,4536.92,4354.36,4271.28,3926.15,1654,1691,1.911,0,0,0,0,
112,4456.92,4034.87,4357.95,4155.9,4066.67,3587.18,4417.44,4446.15,4751.79,4510.77,4547.69,4360,4281.03,3928.21,1654,1691,1.918,0,0,0,0,
113,4460.51,4042.05,4362.05,4160.51,4067.18,3588.72,4415.38,4442.56,4749.23,4509.23,4555.38,4360.51,4283.59,3926.15,1654,1691,1.926,0,0,0,0,
114,4453.85,4042.05,4361.54,4155.38,4071.28,3585.64,4415.9,4442.56,4743.08,4507.69,4544.1,4357.95,4278.46,3929.74,1654,1692,1.934,0,0,0,0,
115,4447.18,4035.38,4357.44,4153.33,4066.15,3575.9,4410.77,4431.28,4730.77,4497.95,4534.36,4351.28,4269.74,3925.13,1654,1692,1.942,0,0,0,0,
116,4447.18,4033.33,4357.95,4154.36,4053.85,3575.38,4407.69,4428.21,4732.31,4487.18,4536.41,4344.1,4263.08,3912.82,1654,1692,1.95,0,0,0,0,
117,4450.26,4040.51,4364.62,4153.33,4062.05,3582.56,4413.33,4442.05,4738.97,4491.79,4535.9,4347.69,4265.13,3915.38,1654,1691,1.958,0,0,0,0,
118,4450.77,4043.08,4365.64,4151.79,4076.41,3581.03,4417.95,4445.64,4737.44,4496.92,4535.9,4353.33,4267.69,3927.18,1654,1692,1.965,0,0,0,0,
119,4447.18,4035.38,4360.51,4150.26,4067.69,3578.97,4420.51,4440.51,4734.36,4491.79,4534.87,4351.28,4264.1,3926.67,1655,1691,1.973,0,0,0,0,
120,4444.62,4030.26,4357.44,4151.28,4058.97,3586.67,4425.64,4444.1,4734.36,4486.15,4525.64,4348.21,4261.03,3914.87,1654,1692,1.981,0,0,0,0,
121,4443.08,4037.44,4357.44,4152.31,4071.28,3590.77,4426.67,4444.1,4734.36,4490.26,4528.72,4349.74,4261.54,3909.74,1656,1692,1.989,0,0,0,0,
122,4442.56,4043.59,4353.33,4152.82,4076.92,3588.21,4426.67,4442.05,4733.33,4488.72,4536.92,4348.21,4262.56,3910.77,1654,1691,1.997,0,0,0,0,
123,4443.08,4038.46,4349.74,4154.36,4067.18,3588.21,4429.23,4443.08,4732.31,4474.36,4527.69,4343.59,4261.54,3910.77,1655,1693,2.004,0,0,0,0,
124,4443.59,4037.44,4353.33,4154.87,4063.08,3587.18,4425.64,4439.49,4728.21,4473.33,4523.59,4341.54,4260,3908.72,1655,1691,2.012,0,0,0,0,
125,4445.13,4045.13,4356.41,4153.85,4070.77,3586.15,4419.49,4437.95,4726.15,4490.26,4535.9,4347.69,4263.08,3909.74,1655,1692,2.02,0,0,0,0,
126,4446.15,4047.69,4353.33,4152.31,4075.9,3588.21,4423.59,4443.08,4732.31,4495.38,4541.03,4352.82,4270.26,3916.92,1655,1691,2.028,0,0,0,0,
127,4445.64,4045.13,4350.26,4151.28,4072.82,3587.18,4428.72,4443.59,4736.92,4490.77,4538.46,4348.72,4270.77,3920,1655,1692,2.036,0,0,0,0,
128,4439.49,4043.59,4346.15,4150.77,4066.67,3585.64,4422.05,4442.56,4736.92,4491.79,4538.46,4343.08,4265.64,3913.85,1656,1691,2.044,0,0,0,0,
0,4433.85,4038.97,4343.08,4151.28,4060,3585.64,4413.33,4443.08,4735.9,4493.33,4529.74,4336.92,4263.08,3909.23,1655,1692,2.051,0,0,0,0,
1,4437.44,4037.95,4347.69,4153.33,4064.62,3585.64,4413.33,4438.46,4735.9,4492.31,4522.05,4335.9,4264.1,3911.79,1656,1691,2.059,0,0,0,0,
2,4443.59,4044.62,4351.28,4152.82,4073.33,3584.1,4415.38,4430.77,4733.85,4491.28,4524.62,4340,4262.05,3912.31,1654,1692,2.067,0,0,0,0,
3,4444.1,4043.59,4350.77,4152.31,4070.26,3579.49,4412.82,4427.18,4730.77,4489.74,4528.21,4341.03,4260.51,3910.26,1656,1691,2.075,0,0,0,0,
4,4444.1,4038.97,4350.77,4155.38,4062.05,3575.9,4412.31,4427.69,4726.67,4485.64,4529.23,4340,4260.51,3911.28,1654,1691,2.083,0,0,0,0,
5,4445.13,4042.56,4351.28,4149.74,4058.46,3574.36,4413.85,4428.21,4724.1,4477.44,4530.77,4342.05,4259.49,3914.36,1655,1693,2.09,0,0,0,0,
6,4443.59,4044.1,4349.74,4138.97,4058.46,3570.77,4411.28,4427.18,4725.64,4472.31,4534.87,4341.54,4262.56,3913.85,1655,1692,2.098,0,0,0,0,
7,4442.05,4040,4349.23,4143.08,4067.18,3575.38,4415.9,4435.9,4731.28,4476.41,4536.41,4340,4262.05,3911.28,1655,1693,2.106,0,0,0,0,
8,4444.62,4042.05,4352.82,4155.38,4074.87,3587.18,4427.69,4448.21,4735.38,4486.67,4535.9,4346.67,4262.05,3917.95,1655,1691,2.114,0,0,0,0,
9,4446.67,4044.62,4359.49,4155.38,4069.23,3590.26,4430.26,4449.23,4737.44,4501.54,4538.46,4355.38,4273.85,3929.23,1656,1693,2.122,0,0,0,0,
10,4444.62,4044.1,4360,4146.15,4070.77,3589.23,4428.72,4446.15,4738.97,4508.72,4542.56,4354.36,4286.15,3928.72,1656,1692,2.13,0,0,0,0,
11,4442.05,4043.59,4352.31,4145.64,4072.31,3590.26,4427.18,4442.05,4736.41,4498.46,4541.03,4349.74,4279.49,3923.59,1655,1692,2.137,0,0,0,0,
12,4443.59,4041.03,4348.72,4150.26,4063.59,3587.69,4421.03,4430.26,4731.79,4489.74,4538.46,4349.74,4268.72,3926.15,1656,1691,2.145,0,0,0,0,
13,4444.1,4034.36,4351.79,4146.67,4066.67,3587.69,4421.54,4428.72,4732.82,4493.33,4538.97,4352.31,4272.31,3928.72,1655,1692,2.153,0,0,0,0,
14,4441.54,4032.82,4349.74,4133.85,4074.36,3589.74,4426.15,4439.49,4735.38,4495.38,4540.51,4349.23,4273.85,3918.97,1656,1692,2.161,0,0,0,0,
15,4439.49,4033.85,4344.62,4132.82,4067.18,3586.15,4423.59,4443.59,4734.36,4490.26,4539.49,4341.54,4266.67,3911.28,1655,1691,2.169,0,0,0,0,
16,4441.03,4036.41,4346.67,4144.1,4063.59,3584.1,4423.59,4443.08,4733.33,4490.26,4537.95,4342.05,4269.74,3920.51,1655,1693,2.177,0,0,0,0,
17,4442.56,4038.97,4352.31,4145.13,4069.23,3588.72,4429.23,4444.62,4738.46,4497.95,4540,4348.21,4278.97,3929.74,1655,1692,2.184,0,0,0,0,
18,4442.05,4037.95,4350.26,4137.95,4066.15,3591.79,4429.23,4447.69,4749.74,4508.21,4542.56,4352.82,4280.51,3926.15,1654,1692,2.193,0,0,0,0,
19,4435.38,4036.41,4348.21,4135.38,4066.15,3591.28,4429.23,4451.28,4752.31,4506.67,4542.05,4350.77,4278.46,3923.59,1656,1692,2.2,0,0,0,0,
20,4430.77,4038.97,4349.23,4141.03,4075.38,3593.33,4434.87,4448.72,4746.15,4495.38,4539.49,4345.13,4275.9,3921.54,1655,1692,2.208,0,0,0,0,
21,4433.33,4038.46,4351.79,4142.56,4077.44,3599.49,4437.44,4443.59,4742.05,4492.82,4536.92,4343.08,4266.67,3913.85,1655,1692,2.216,0,0,0,0,
22,4430.26,4030.77,4349.23,4134.87,4070.26,3603.08,4433.85,4444.1,4737.44,4492.82,4535.38,4341.03,4262.05,3909.23,1655,1692,2.223,0,0,0,0,
23,4424.1,4029.23,4342.05,4135.9,4067.69,3603.08,4429.74,4443.59,4736.92,4492.31,4535.9,4335.38,4269.23,3915.9,1655,1692,2.231,0,0,0,0,
24,4431.79,4042.05,4340.51,4150.26,4075.38,3603.08,4430.77,4440.51,4742.56,4500,4537.95,4337.44,4277.44,3922.05,1654,1692,2.239,0,0,0,0,
25,4444.1,4054.87,4352.82,4158.97,4085.13,3602.05,4430.77,4441.03,4745.64,4508.72,4543.59,4350.26,4281.03,3927.18,1654,1692,2.247,0,0,0,0,
26,4452.31,4055.9,4365.13,4156.92,4084.62,3600,4427.18,4441.03,4744.62,4507.69,4549.23,4358.46,4282.56,3936.41,1654,1692,2.255,0,0,0,0,
27,4457.95,4051.79,4366.67,4156.41,4077.95,3602.56,4426.67,4440,4742.56,4506.15,4545.64,4357.44,4280.51,3937.95,1655,1691,2.263,0,0,0,0,
28,4456.41,4047.69,4361.54,4152.82,4077.44,3604.62,4428.72,4441.03,4739.49,4506.67,4538.46,4354.36,4273.33,3929.23,1655,1692,2.27,0,0,0,0,
29,4441.54,4041.03,4354.36,4142.05,4080,3604.1,4431.28,4443.08,4736.41,4496.41,4536.41,4347.18,4265.64,3922.56,1655,1691,2.278,0,0,0,0,
30,4430.26,4036.41,4349.23,4135.9,4076.41,3605.64,4435.38,4445.64,4742.05,4488.72,4538.46,4344.62,4263.59,3925.13,1655,1691,2.286,0,0,0,0,
31,4434.36,4034.87,4350.26,4135.9,4074.36,3606.67,4433.33,4446.67,4748.72,4496.92,4540.51,4350.26,4268.72,3926.15,1655,1690,2.294,0,0,0,0,
32,4441.54,4035.38,4349.74,4136.92,4074.36,3604.1,4429.23,4444.62,4743.59,4506.67,4541.03,4350.77,4275.9,3924.62,1654,1692,2.302,0,0,0,0,
33,4445.13,4042.05,4350.77,4144.1,4075.38,3605.13,4430.77,4445.64,4735.38,4510.26,4546.67,4351.28,4282.05,3927.69,1655,1692,2.309,0,0,0,0,
34,4447.18,4047.69,4351.28,4153.33,4076.41,3607.69,4431.79,4447.18,4734.87,4507.18,4552.31,4354.87,4283.59,3930.77,1654,1692,2.317,0,0,0,0,
35,4446.15,4041.03,4345.64,4151.28,4071.28,3605.13,4427.69,4440,4730.77,4496.41,4545.13,4348.21,4273.33,3926.15,1655,1693,2.325,0,0,0,0,
36,4441.54,4037.44,4342.05,4146.67,4069.74,3602.05,4425.64,4433.33,4721.03,4487.18,4534.36,4336.92,4264.1,3919.49,1656,1691,2.333,0,0,0,0,
37,4449.23,4047.69,4348.72,4152.31,4077.44,3605.13,4428.21,4437.44,4725.64,4490.77,4534.87,4341.54,4269.74,3923.59,1655,1692,2.341,0,0,0,0,
38,4462.05,4053.85,4355.38,4153.85,4077.44,3607.18,4429.74,4444.62,4736.41,4498.97,4540.51,4351.28,4278.46,3929.23,1656,1690,2.349,0,0,0,0,
39,4462.05,4050.77,4354.87,4150.26,4075.38,3606.67,4429.23,4445.64,4735.38,4506.67,4544.62,4352.31,4278.97,3929.74,1656,1690,2.356,0,0,0,0,
40,4457.44,4051.28,4351.79,4153.33,4083.59,3606.67,4429.23,4445.64,4730.26,4508.21,4544.62,4351.79,4278.97,3929.74,1656,1690,2.364,0,0,0,0,
41,4456.41,4053.33,4349.23,4152.82,4080.51,3606.67,4428.72,4445.13,4730.26,4498.97,4539.49,4350.26,4278.97,3928.21,1656,1691,2.372,0,0,0,0,
42,4456.92,4047.18,4350.77,4146.67,4065.64,3603.59,4428.21,4444.1,4734.36,4498.97,4538.46,4348.21,4277.95,3924.62,1656,1692,2.38,0,0,0,0,
43,4457.44,4042.05,4352.31,4147.18,4071.28,3602.56,4430.77,4447.18,4735.38,4508.21,4542.05,4349.74,4278.97,3926.67,1655,1691,2.388,0,0,0,0,
44,4451.79,4044.1,4349.23,4144.62,4075.9,3605.13,4426.67,4440.51,4722.56,4501.03,4538.97,4346.67,4270.26,3927.18,1656,1692,2.395,0,0,0,0,
45,4441.03,4042.56,4348.72,4132.82,4062.56,3602.56,4417.95,4425.13,4703.08,4479.49,4533.33,4337.44,4260,3917.44,1654,1692,2.403,0,0,0,0,
46,4443.08,4042.56,4351.28,4136.41,4063.59,3603.08,4423.59,4424.1,4704.62,4474.36,4534.36,4338.97,4264.62,3917.44,1654,1694,2.411,0,0,0,0,
47,4455.38,4048.21,4352.82,4154.36,4081.54,3612.82,4434.36,4434.36,4718.97,4485.13,4537.95,4347.18,4269.23,3928.21,1654,1692,2.419,0,0,0,0,
