COUNTER,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
92,4075.9,4158.46,4065.13,3868.21,4394.36,4154.36,4554.36,4534.36,4278.46,3922.05,4231.28,4598.97,4411.28,4592.82,1691,1712,0.38,0,0,0,0,
93,4069.74,4165.64,4069.23,3859.49,4394.87,4151.28,4552.31,4525.13,4278.97,3912.82,4224.62,4600,4405.64,4588.72,1691,1711,0.389,0,0,0,0,
94,4065.13,4161.03,4069.74,3866.67,4408.21,4148.72,4552.82,4524.1,4275.9,3904.62,4218.46,4601.03,4398.97,4594.36,1692,1711,0.396,0,0,0,0,
95,4060,4145.13,4058.46,3865.64,4394.87,4152.82,4551.28,4520,4261.54,3893.85,4207.69,4589.23,4387.18,4587.69,1692,1708,0.404,0,0,0,0,
96,4057.95,4145.64,4053.85,3853.85,4381.03,4152.82,4550.77,4516.92,4257.95,3897.95,4202.05,4583.08,4383.59,4578.46,1692,1709,0.411,0,0,0,0,
97,4069.23,4160.51,4068.21,3856.92,4393.85,4149.74,4554.36,4527.69,4272.82,3912.31,4214.36,4596.92,4401.03,4592.31,1692,1710,0.419,0,0,0,0,
98,4083.59,4160.51,4078.46,3873.85,4400,4154.36,4555.9,4540,4281.54,3920,4229.23,4604.62,4415.38,4609.23,1692,1711,0.427,0,0,0,0,
99,4084.1,4150.26,4074.87,3873.85,4385.13,4149.74,4552.31,4536.92,4275.38,3919.49,4223.08,4597.95,4409.23,4603.08,1693,1710,0.436,0,0,0,0,
100,4081.03,4157.44,4074.87,3856.92,4381.54,4137.95,4550.26,4530.77,4272.31,3921.03,4217.44,4602.05,4408.21,4599.49,1691,1712,0.444,0,0,0,0,
101,4086.15,4172.31,4078.46,3863.08,4393.85,4143.08,4554.36,4543.59,4286.15,3933.33,4238.97,4614.87,4425.13,4615.38,1692,1711,0.45,0,0,0,0,
102,4087.69,4173.33,4079.49,3882.05,4401.03,4156.41,4557.95,4554.36,4296.92,3946.67,4252.31,4620.51,4435.38,4621.03,1691,1712,0.459,0,0,0,0,
103,4083.59,4167.18,4079.49,3875.38,4398.97,4155.9,4557.44,4546.15,4288.21,3937.95,4238.97,4616.92,4428.72,4606.67,1692,1712,0.467,0,0,0,0,
104,4080,4159.49,4075.38,3859.49,4395.38,4150.77,4556.92,4537.44,4279.49,3922.05,4228.21,4608.72,4418.46,4600.51,1690,1712,0.474,0,0,0,0,
105,4076.41,4153.33,4070.26,3866.67,4399.49,4153.33,4556.92,4538.46,4283.59,3927.69,4231.28,4603.59,4409.23,4602.56,1691,1712,0.482,0,0,0,0,
106,4062.56,4149.74,4061.54,3864.1,4388.72,4154.36,4555.9,4538.97,4285.13,3925.13,4219.49,4592.31,4395.9,4587.69,1691,1710,0.489,0,0,0,0,
107,4048.72,4138.97,4050.77,3844.1,4374.36,4152.31,4554.36,4533.85,4278.97,3907.69,4198.97,4576.92,4385.13,4571.79,1690,1709,0.497,0,0,0,0,
108,4051.28,4136.41,4049.23,3844.1,4391.79,4152.31,4554.36,4536.41,4284.62,3910.77,4201.03,4579.49,4387.69,4578.97,1692,1708,0.506,0,0,0,0,
109,4063.08,4152.31,4060.51,3861.54,4412.31,4155.9,4555.9,4541.54,4294.36,3927.69,4221.54,4595.9,4404.1,4595.9,1690,1709,0.514,0,0,0,0,
110,4073.85,4158.97,4075.38,3864.1,4393.85,4156.41,4557.44,4542.56,4289.23,3929.74,4232.31,4605.13,4415.38,4603.08,1691,1710,0.521,0,0,0,0,
111,4076.41,4145.13,4078.97,3854.87,4369.23,4147.18,4556.41,4538.97,4278.46,3922.56,4229.23,4602.05,4408.72,4601.54,1691,1711,0.53,0,0,0,0,
112,4073.33,4145.64,4069.74,3865.13,4388.21,4141.03,4553.33,4535.9,4276.41,3922.56,4226.67,4600,4405.64,4601.03,1692,1711,0.536,0,0,0,0,
113,4071.79,4161.54,4066.67,3878.46,4406.15,4148.21,4553.33,4538.97,4285.64,3925.64,4231.28,4602.56,4414.87,4605.13,1691,1712,0.544,0,0,0,0,
114,4072.31,4162.56,4067.69,3869.23,4399.49,4156.41,4556.92,4542.05,4291.79,3927.18,4232.31,4605.13,4418.97,4604.62,1693,1712,0.552,0,0,0,0,
115,4073.85,4150.77,4065.13,3858.46,4394.36,4152.31,4557.95,4540,4284.62,3924.1,4224.62,4602.56,4413.33,4600.51,1692,1711,0.56,0,0,0,0,
116,4075.9,4149.23,4070.26,3859.49,4384.1,4152.31,4556.92,4535.9,4274.87,3915.9,4215.9,4602.05,4410.26,4601.54,1693,1713,0.568,0,0,0,0,
117,4077.44,4156.92,4076.92,3866.67,4380.51,4157.95,4557.44,4538.97,4285.13,3912.31,4221.03,4606.15,4411.79,4605.13,1693,1710,0.575,0,0,0,0,
118,4067.18,4151.28,4068.72,3864.62,4390.26,4144.62,4555.38,4543.08,4295.9,3912.82,4226.15,4601.03,4410.26,4603.08,1692,1711,0.583,0,0,0,0,
119,4060.51,4140,4061.54,3850.26,4385.64,4131.79,4551.28,4537.95,4283.08,3915.9,4217.44,4594.36,4407.18,4600.51,1694,1708,0.591,0,0,0,0,
120,4069.23,4148.72,4066.67,3851.28,4393.33,4144.1,4552.82,4534.87,4282.05,3924.1,4218.97,4597.95,4409.23,4601.03,1692,1707,0.599,0,0,0,0,
121,4075.38,4162.56,4070.26,3877.44,4420.51,4158.46,4556.92,4543.59,4303.59,3931.79,4232.31,4604.1,4416.41,4605.64,1694,1707,0.607,0,0,0,0,
122,4067.18,4143.59,4066.15,3870.77,4389.23,4155.38,4555.38,4537.95,4289.74,3923.59,4224.1,4595.38,4411.28,4600,1693,1706,0.615,0,0,0,0,
123,4062.05,4130.26,4066.67,3840,4366.67,4152.82,4551.79,4521.03,4257.95,3909.23,4210.77,4586.15,4400,4588.72,1694,1708,0.622,0,0,0,0,
124,4067.69,4155.9,4069.23,3855.9,4401.54,4150.26,4552.31,4522.56,4264.62,3909.23,4215.38,4594.36,4400.51,4591.79,1692,1708,0.63,0,0,0,0,
125,4067.69,4155.9,4063.08,3882.05,4380,4144.1,4552.82,4526.67,4274.87,3909.23,4216.41,4595.38,4400,4596.41,1693,1710,0.639,0,0,0,0,
126,4066.15,4137.44,4061.54,3870.26,4353.33,4146.15,4551.28,4521.54,4266.67,3910.77,4217.44,4591.28,4401.54,4597.95,1692,1710,0.647,0,0,0,0,
127,4072.31,4153.33,4069.74,3860,4407.18,4150.77,4552.82,4527.69,4280,3925.13,4232.31,4602.56,4420,4612.82,1691,1712,0.654,0,0,0,0,
128,4076.92,4171.28,4070.26,3871.79,4431.28,4152.31,4555.38,4541.03,4295.9,3935.38,4238.97,4610.26,4434.36,4620.51,1692,1710,0.662,0,0,0,0,
0,4075.9,4158.97,4066.15,3867.18,4403.59,4153.33,4553.85,4537.95,4285.64,3929.74,4234.36,4603.08,4430.26,4608.72,1691,1712,0.67,0,0,0,0,
1,4072.31,4146.67,4067.69,3855.9,4402.56,4152.31,4550.77,4526.67,4276.41,3924.62,4229.23,4596.92,4418.46,4604.62,1693,1711,0.677,0,0,0,0,
2,4068.72,4155.38,4066.15,3867.18,4404.1,4153.85,4552.82,4526.67,4280,3923.59,4221.03,4597.44,4411.28,4606.67,1692,1710,0.685,0,0,0,0,
3,4066.67,4156.92,4067.18,3863.08,4392.31,4157.44,4555.38,4535.9,4285.13,3926.67,4222.05,4599.49,4410.26,4600.51,1693,1708,0.693,0,0,0,0,
4,4065.64,4139.49,4073.85,3843.59,4387.69,4154.87,4554.87,4540.51,4289.74,3924.62,4224.62,4596.41,4409.74,4597.95,1692,1706,0.701,0,0,0,0,
5,4057.95,4133.33,4064.1,3853.33,4371.79,4153.33,4554.36,4533.85,4279.49,3912.82,4216.41,4587.18,4405.64,4598.97,1692,1706,0.708,0,0,0,0,
6,4059.49,4149.74,4054.87,3882.56,4375.9,4150.26,4552.82,4524.1,4262.05,3914.36,4219.49,4590.26,4408.72,4597.44,1692,1707,0.716,0,0,0,0,
7,4072.82,4160.51,4067.69,3889.23,4408.72,4140,4549.74,4525.64,4263.08,3927.69,4233.85,4602.05,4415.38,4601.03,1693,1710,0.724,0,0,0,0,
8,4074.87,4152.31,4078.46,3875.9,4421.03,4141.03,4550.77,4534.87,4277.95,3927.69,4235.38,4603.59,4418.97,4606.67,1692,1710,0.732,0,0,0,0,
9,4066.15,4148.72,4073.33,3863.59,4406.15,4152.31,4554.36,4538.46,4281.03,3923.08,4228.21,4601.03,4416.41,4603.59,1691,1713,0.74,0,0,0,0,
10,4067.18,4158.46,4072.31,3864.1,4400,4154.36,4555.38,4536.92,4278.46,3927.69,4229.74,4601.03,4413.85,4597.95,1689,1713,0.749,0,0,0,0,
11,4077.44,4156.41,4080.51,3875.38,4398.97,4152.82,4555.38,4539.49,4281.03,3931.28,4231.28,4602.05,4411.79,4599.49,1689,1712,0.755,0,0,0,0,
12,4073.85,4142.56,4077.44,3869.23,4384.1,4154.36,4556.41,4538.97,4282.56,3923.08,4220,4599.49,4402.56,4602.56,1689,1711,0.764,0,0,0,0,
13,4060,4148.21,4063.08,3857.44,4381.54,4153.33,4555.9,4537.95,4280,3917.44,4215.9,4594.36,4400,4598.97,1690,1710,0.771,0,0,0,0,
14,4058.46,4156.92,4059.49,3865.13,4394.87,4151.28,4556.41,4542.05,4278.97,3922.05,4227.18,4596.92,4409.74,4598.46,1689,1708,0.779,0,0,0,0,
15,4064.1,4150.26,4065.64,3877.44,4403.59,4154.36,4557.44,4543.59,4285.64,3927.69,4228.72,4603.08,4411.28,4602.56,1691,1707,0.787,0,0,0,0,
16,4062.56,4161.03,4064.1,3880,4403.59,4158.46,4556.92,4541.54,4288.72,3924.1,4221.54,4601.54,4403.59,4603.08,1691,1706,0.794,0,0,0,0,
17,4066.15,4157.44,4066.67,3868.21,4384.62,4157.44,4555.9,4539.49,4280.51,3917.44,4226.15,4600.51,4404.62,4600.51,1692,1707,0.802,0,0,0,0,
18,4078.46,4134.87,4079.49,3859.49,4372.82,4152.31,4553.85,4539.49,4277.44,3920,4232.31,4608.21,4410.26,4603.08,1693,1706,0.81,0,0,0,0,
19,4073.33,4155.9,4073.33,3869.74,4390.77,4151.79,4555.38,4544.62,4285.13,3926.67,4231.28,4612.31,4412.82,4611.28,1691,1708,0.818,0,0,0,0,
20,4058.46,4173.85,4056.41,3860.51,4400,4152.82,4557.95,4545.64,4285.64,3930.26,4233.85,4606.15,4414.87,4611.28,1693,1709,0.826,0,0,0,0,
21,4067.18,4141.03,4064.62,3830.77,4387.18,4150.26,4556.92,4540,4278.97,3924.1,4232.82,4600.51,4411.79,4602.05,1691,1710,0.834,0,0,0,0,
22,4076.92,4132.82,4077.95,3847.69,4392.82,4154.36,4556.92,4540.51,4280,3916.92,4228.72,4602.56,4408.21,4599.49,1693,1711,0.841,0,0,0,0,
23,4064.1,4163.59,4062.56,3890.77,4399.49,4157.95,4558.97,4543.59,4282.05,3918.97,4229.23,4601.54,4405.64,4602.05,1692,1710,0.849,0,0,0,0,
24,4057.95,4172.31,4051.79,3882.56,4393.85,4152.82,4557.95,4541.03,4286.15,3925.64,4229.23,4597.95,4404.1,4602.56,1691,1711,0.857,0,0,0,0,
25,4075.9,4166.15,4069.74,3860,4398.46,4148.72,4556.41,4541.03,4290.77,3929.74,4233.33,4604.62,4413.85,4610.77,1691,1710,0.865,0,0,0,0,
26,4082.56,4169.23,4077.95,3872.31,4388.21,4153.33,4555.9,4542.05,4287.69,3921.54,4234.87,4610.26,4415.38,4618.97,1692,1709,0.873,0,0,0,0,
27,4068.72,4165.64,4062.05,3875.9,4376.41,4151.79,4553.85,4537.95,4276.41,3908.21,4223.59,4603.59,4400.51,4608.72,1692,1708,0.88,0,0,0,0,
28,4064.1,4159.49,4055.9,3858.46,4393.85,4139.49,4550.26,4533.33,4265.13,3900.51,4214.36,4593.85,4391.28,4594.87,1691,1709,0.888,0,0,0,0,
29,4073.85,4164.1,4069.23,3855.9,4394.87,4144.62,4553.85,4536.41,4268.72,3912.31,4225.64,4603.08,4402.05,4603.08,1692,1708,0.896,0,0,0,0,
30,4079.49,4171.79,4081.03,3863.59,4371.79,4156.41,4558.46,4541.54,4283.08,3929.23,4239.49,4617.95,4414.87,4618.97,1691,1709,0.904,0,0,0,0,
31,4074.87,4168.72,4073.85,3865.13,4375.9,4143.59,4551.79,4537.95,4281.54,3924.1,4235.38,4610.26,4410.77,4614.36,1692,1709,0.912,0,0,0,0,
32,4071.28,4167.69,4065.64,3853.85,4398.46,4135.9,4548.21,4532.82,4270.77,3916.41,4228.21,4602.05,4407.18,4607.69,1691,1709,0.92,0,0,0,0,
33,4076.92,4172.31,4072.31,3849.23,4400.51,4151.28,4554.36,4537.95,4277.95,3926.15,4235.38,4610.26,4415.38,4617.44,1692,1711,0.927,0,0,0,0,
34,4081.54,4169.74,4073.85,3868.72,4389.23,4152.82,4553.85,4540.51,4284.1,3929.23,4238.46,4610.26,4413.85,4616.41,1692,1709,0.935,0,0,0,0,
35,4073.33,4167.18,4061.54,3885.13,4384.1,4141.54,4544.1,4527.69,4269.74,3912.31,4222.56,4597.95,4398.97,4600.51,1691,1711,0.943,0,0,0,0,
36,4063.08,4174.87,4054.36,3883.59,4391.28,4150.77,4548.21,4521.54,4268.72,3906.15,4216.92,4596.92,4398.46,4600,1691,1711,0.951,0,0,0,0,
37,4071.79,4181.54,4059.49,3871.28,4397.95,4162.05,4552.82,4525.64,4277.95,3912.31,4231.79,4603.08,4406.15,4610.26,1691,1711,0.959,0,0,0,0,
38,4080.51,4181.54,4066.15,3865.13,4389.23,4152.82,4543.08,4526.67,4277.44,3911.28,4231.28,4600.51,4400,4604.62,1691,1709,0.966,0,0,0,0,
39,4068.72,4162.05,4066.15,3860,4375.38,4139.49,4539.49,4526.15,4277.95,3907.18,4213.33,4597.95,4392.31,4593.85,1690,1709,0.975,0,0,0,0,
40,4065.64,4144.62,4068.72,3846.15,4380,4140,4549.23,4528.72,4276.92,3908.21,4212.31,4598.46,4395.9,4600.51,1692,1707,0.982,0,0,0,0,
41,4080.51,4175.38,4075.9,3860,4400,4150.26,4554.87,4529.74,4268.72,3912.31,4225.64,4602.56,4403.08,4612.82,1691,1707,0.99,0,0,0,0,
42,4077.44,4210.26,4072.31,3892.31,4397.44,4149.23,4550.26,4524.62,4263.08,3912.31,4225.64,4603.08,4402.05,4609.23,1693,1707,0.998,0,0,0,0,
43,4065.13,4194.36,4061.54,3892.82,4371.79,4142.56,4542.05,4521.03,4263.08,3906.15,4216.41,4597.95,4395.9,4600,1692,1707,1.006,0,0,0,0,
44,4068.21,4183.08,4062.05,3876.92,4375.38,4144.1,4540,4520.51,4260.51,3905.13,4214.36,4596.92,4392.82,4598.97,1692,1709,1.013,0,0,0,0,
45,4076.92,4200.51,4072.31,3873.33,4402.05,4147.69,4546.67,4523.59,4262.05,3910.26,4224.62,4602.05,4404.1,4605.64,1693,1710,1.022,0,0,0,0,
46,4080.51,4177.44,4076.92,3874.36,4393.85,4148.21,4552.31,4528.21,4269.74,3912.82,4232.31,4606.15,4410.26,4616.41,1692,1712,1.029,0,0,0,0,
47,4080.51,4152.82,4075.38,3870.77,4371.28,4151.79,4551.28,4527.18,4275.9,3914.87,4230.26,4603.59,4403.59,4620.51,1693,1712,1.037,0,0,0,0,
48,4081.03,4202.56,4075.9,3868.21,4382.56,4153.85,4553.33,4530.26,4278.97,3923.59,4228.72,4601.03,4405.64,4614.87,1690,1712,1.045,0,0,0,0,
49,4082.05,4233.33,4078.46,3872.31,4401.03,4143.59,4550.77,4534.87,4280,3929.23,4233.33,4606.15,4414.87,4613.85,1691,1712,1.053,0,0,0,0,
50,4076.41,4184.62,4073.33,3889.74,4389.23,4136.41,4541.03,4530.77,4280.51,3921.54,4233.85,4606.15,4409.74,4616.92,1690,1712,1.06,0,0,0,0,
51,4068.72,4149.74,4065.64,3878.97,4361.54,4145.13,4542.05,4521.03,4273.85,3909.23,4220,4598.46,4394.87,4607.18,1690,1709,1.069,0,0,0,0,
52,4063.08,4171.79,4063.59,3851.28,4367.18,4155.9,4552.82,4526.67,4273.33,3906.67,4209.74,4591.28,4392.82,4593.85,1690,1707,1.076,0,0,0,0,
53,4061.03,4192.82,4061.54,3875.9,4401.03,4156.41,4553.85,4540,4286.67,3915.38,4218.97,4593.33,4396.41,4600,1691,1704,1.084,0,0,0,0,
54,4070.26,4190.26,4065.13,3899.49,4397.44,4152.82,4550.77,4540.51,4288.72,3922.56,4231.28,4605.64,4402.05,4617.95,1690,1703,1.092,0,0,0,0,
55,4073.85,4182.05,4075.38,3851.28,4366.15,4151.79,4554.87,4536.41,4277.44,3921.54,4231.79,4608.72,4408.72,4618.97,1690,1705,1.099,0,0,0,0,
56,4067.18,4174.36,4076.92,3836.92,4372.31,4153.85,4556.41,4540,4278.97,3924.1,4232.31,4605.64,4413.33,4609.74,1691,1706,1.107,0,0,0,0,
57,4070.26,4179.49,4074.87,3874.36,4382.05,4147.18,4549.23,4542.56,4284.1,3928.72,4233.85,4609.23,4414.87,4614.87,1690,1708,1.116,0,0,0,0,
58,4076.92,4184.62,4077.95,3865.13,4355.9,4140.51,4548.21,4536.92,4279.49,3920.51,4233.33,4609.74,4409.74,4617.95,1691,1708,1.124,0,0,0,0,
59,4073.33,4156.92,4076.92,3855.9,4349.74,4149.23,4553.33,4534.36,4280,3914.36,4234.87,4604.62,4407.18,4612.31,1690,1710,1.131,0,0,0,0,
60,4071.28,4139.49,4069.23,3895.9,4374.87,4149.23,4547.69,4535.9,4283.08,3923.08,4230.26,4603.08,4404.62,4613.33,1691,1711,1.139,0,0,0,0,
61,4064.62,4184.1,4060.51,3900.51,4395.38,4144.62,4544.62,4538.97,4287.69,3930.26,4225.13,4602.05,4406.15,4608.21,1690,1712,1.146,0,0,0,0,
62,4056.41,4214.36,4055.9,3865.64,4396.92,4155.38,4552.82,4538.46,4289.23,3922.56,4226.67,4594.87,4404.62,4598.46,1691,1713,1.154,0,0,0,0,
63,4061.03,4191.28,4061.03,3854.36,4383.59,4160,4554.87,4530.26,4277.44,3912.31,4223.08,4591.28,4394.87,4602.05,1691,1712,1.162,0,0,0,0,
64,4062.05,4161.54,4062.56,3849.23,4370.77,4151.79,4546.15,4522.56,4267.69,3909.74,4213.33,4585.64,4390.77,4598.97,1691,1710,1.17,0,0,0,0,
65,4061.54,4130.77,4059.49,3858.46,4365.13,4153.33,4542.56,4519.49,4270.77,3905.13,4211.28,4582.56,4389.74,4599.49,1691,1709,1.179,0,0,0,0,
66,4078.97,4125.13,4072.82,3865.13,4357.95,4157.95,4550.77,4527.69,4281.03,3907.69,4216.92,4597.44,4385.64,4623.59,1692,1707,1.185,0,0,0,0,
67,4082.56,4176.41,4081.03,3840.51,4363.08,4153.85,4552.82,4532.31,4283.08,3911.28,4215.38,4603.08,4384.62,4616.41,1692,1708,1.194,0,0,0,0,
68,4072.31,4205.64,4069.23,3847.18,4390.26,4155.38,4544.62,4524.1,4280.51,3910.77,4220.51,4595.38,4402.56,4599.49,1693,1708,1.201,0,0,0,0,
69,4082.05,4180.51,4069.74,3888.21,4395.9,4155.38,4540,4524.1,4276.41,3916.41,4232.82,4604.62,4421.54,4625.13,1692,1710,1.21,0,0,0,0,
70,4088.72,4189.74,4078.46,3911.28,4385.13,4150.77,4548.21,4535.9,4278.97,3927.69,4235.38,4618.46,4423.59,4635.38,1692,1710,1.217,0,0,0,0,
71,4070.26,4192.82,4073.33,3871.28,4384.1,4152.82,4555.38,4542.05,4292.82,3932.82,4230.77,4613.33,4420.51,4614.36,1691,1712,1.225,0,0,0,0,
72,4054.87,4158.97,4065.13,3818.46,4367.69,4157.44,4554.87,4541.03,4294.87,3925.64,4227.18,4598.97,4418.97,4611.28,1692,1713,1.232,0,0,0,0,
73,4057.95,4160.51,4061.54,3848.72,4350.77,4153.33,4554.36,4536.92,4280.51,3912.82,4222.05,4591.79,4416.41,4610.26,1691,1713,1.24,0,0,0,0,
74,4062.56,4182.56,4060,3909.23,4366.15,4151.79,4553.33,4530.77,4273.33,3905.64,4214.36,4590.26,4410.77,4601.03,1690,1714,1.249,0,0,0,0,
75,4069.74,4184.62,4068.21,3894.87,4380,4157.95,4554.36,4532.31,4284.1,3910.77,4221.03,4603.08,4412.31,4617.44,1691,1710,1.256,0,0,0,0,
76,4075.9,4169.74,4069.74,3886.67,4361.03,4157.44,4554.87,4532.82,4287.18,3913.85,4227.69,4613.85,4411.28,4628.21,1690,1711,1.264,0,0,0,0,
77,4077.44,4174.36,4066.15,3907.69,4355.9,4152.31,4551.79,4527.69,4281.54,3912.31,4222.56,4606.15,4403.59,4618.97,1691,1710,1.272,0,0,0,0,
