COUNTER,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
37,4047.69,4171.28,4053.33,3836.92,4337.44,4154.36,4554.87,4532.82,4290.77,3910.26,4214.87,4584.62,4396.41,4587.69,1691,1708,0.194,0,0,0,0,
38,4044.1,4170.77,4050.77,3842.56,4345.64,4153.33,4552.31,4532.82,4289.23,3911.79,4209.74,4583.08,4396.41,4588.21,1690,1709,0.202,0,0,0,0,
39,4057.44,4187.69,4061.03,3855.38,4374.36,4156.92,4559.49,4540.51,4299.49,3922.56,4218.97,4595.9,4411.79,4606.15,1692,1708,0.21,0,0,0,0,
40,4062.05,4189.74,4065.64,3847.18,4369.74,4156.92,4562.56,4541.54,4298.97,3921.03,4221.54,4603.59,4416.41,4608.72,1691,1708,0.218,0,0,0,0,
41,4060.51,4182.56,4062.56,3849.23,4353.33,4154.87,4562.56,4541.03,4292.82,3908.21,4216.41,4598.46,4409.23,4598.46,1692,1709,0.225,0,0,0,0,
42,4068.72,4188.72,4065.64,3866.15,4357.95,4157.44,4569.23,4550.77,4298.97,3911.79,4223.08,4599.49,4409.74,4602.05,1691,1708,0.233,0,0,0,0,
43,4067.18,4188.21,4070.77,3851.79,4355.9,4155.38,4571.79,4556.41,4299.49,3920.51,4225.13,4605.13,4414.36,4604.62,1691,1709,0.241,0,0,0,0,
44,4057.95,4181.54,4066.67,3832.31,4349.23,4154.87,4569.74,4552.31,4295.38,3914.36,4218.97,4602.56,4413.33,4603.08,1691,1708,0.249,0,0,0,0,
45,4059.49,4181.54,4062.05,3845.64,4349.23,4156.92,4570.77,4547.69,4294.87,3909.74,4216.41,4594.36,4405.13,4604.62,1691,1709,0.257,0,0,0,0,
46,4055.9,4180.51,4058.46,3855.9,4341.54,4153.33,4566.15,4538.46,4285.64,3902.05,4208.21,4585.13,4395.38,4591.28,1691,1708,0.265,0,0,0,0,
47,4047.69,4182.56,4052.31,3843.08,4341.03,4152.31,4562.56,4534.36,4281.54,3893.85,4200,4582.05,4393.33,4583.08,1690,1710,0.272,0,0,0,0,
48,4052.31,4189.23,4054.36,3843.59,4361.54,4156.92,4566.67,4545.64,4295.9,3905.13,4210.77,4585.64,4397.44,4597.95,1691,1709,0.28,0,0,0,0,
49,4055.9,4189.23,4057.44,3861.54,4368.72,4151.79,4566.15,4549.74,4300,3914.36,4219.49,4585.13,4400.51,4604.62,1690,1710,0.288,0,0,0,0,
50,4050.77,4184.1,4053.33,3856.41,4352.31,4149.23,4563.08,4544.1,4292.82,3908.72,4214.36,4582.56,4403.08,4594.87,1691,1710,0.296,0,0,0,0,
51,4053.33,4188.72,4055.9,3841.54,4350.26,4160.51,4566.67,4550.77,4305.13,3913.85,4220.51,4588.72,4408.21,4596.41,1690,1709,0.304,0,0,0,0,
52,4062.56,4191.79,4062.05,3848.72,4360.51,4161.03,4570.26,4558.46,4314.87,3921.54,4223.59,4597.44,4413.33,4609.23,1690,1711,0.311,0,0,0,0,
53,4066.67,4189.74,4063.59,3859.49,4359.49,4152.31,4568.72,4552.82,4305.13,3913.33,4218.97,4600.51,4412.82,4608.21,1690,1710,0.319,0,0,0,0,
54,4067.69,4193.85,4068.21,3853.85,4354.36,4158.97,4572.31,4553.85,4305.64,3909.74,4222.05,4601.54,4411.79,4600,1690,1711,0.327,0,0,0,0,
55,4067.69,4193.85,4071.79,3845.13,4353.85,4164.1,4573.85,4558.97,4307.69,3913.33,4222.05,4602.05,4413.85,4603.08,1691,1709,0.335,0,0,0,0,
56,4067.69,4186.67,4066.67,3850.77,4355.9,4155.9,4570.77,4555.9,4303.59,3914.36,4220.51,4601.54,4416.41,4616.41,1691,1709,0.343,0,0,0,0,
57,4066.67,4182.56,4065.64,3856.41,4349.23,4155.38,4577.95,4560.51,4307.18,3914.87,4229.74,4602.56,4412.82,4618.46,1692,1709,0.351,0,0,0,0,
58,4067.18,4188.72,4068.72,3851.28,4341.54,4161.03,4584.62,4564.1,4312.31,3914.87,4235.38,4605.64,4412.31,4614.36,1692,1710,0.358,0,0,0,0,
59,4074.87,4200,4070.77,3855.38,4352.82,4157.95,4576.41,4557.95,4310.77,3920,4232.31,4607.18,4422.56,4622.56,1692,1710,0.366,0,0,0,0,
60,4074.87,4203.08,4074.36,3859.49,4355.9,4153.85,4568.21,4552.31,4305.64,3927.69,4233.85,4606.67,4425.64,4625.64,1691,1710,0.374,0,0,0,0,
61,4068.72,4197.44,4072.82,3851.79,4341.03,4155.9,4569.74,4551.79,4298.97,3925.13,4231.79,4604.1,4414.87,4616.41,1691,1709,0.382,0,0,0,0,
62,4070.26,4198.97,4066.67,3853.85,4348.21,4155.38,4570.26,4552.31,4298.97,3919.49,4225.13,4601.03,4410.26,4613.33,1690,1709,0.39,0,0,0,0,
63,4075.9,4207.69,4065.64,3865.13,4376.92,4155.9,4570.26,4552.82,4305.64,3918.97,4227.69,4598.97,4414.36,4616.92,1690,1708,0.397,0,0,0,0,
64,4075.38,4205.64,4073.85,3866.67,4380,4160.51,4573.33,4556.41,4303.08,3915.9,4230.77,4602.05,4419.49,4620,1691,1708,0.405,0,0,0,0,
65,4067.69,4198.97,4073.85,3859.49,4359.49,4161.03,4571.28,4551.28,4293.85,3911.28,4222.56,4602.56,4417.44,4616.92,1691,1708,0.413,0,0,0,0,
66,4061.54,4197.44,4065.13,3857.44,4353.33,4155.9,4569.23,4542.56,4290.26,3907.69,4212.31,4595.9,4405.64,4605.13,1691,1709,0.421,0,0,0,0,
67,4068.72,4198.97,4067.69,3854.87,4358.97,4153.33,4570.77,4544.1,4290.77,3907.69,4217.44,4600.51,4405.13,4606.67,1692,1708,0.429,0,0,0,0,
68,4081.03,4204.62,4080,3859.49,4361.54,4161.03,4574.87,4556.41,4305.13,3921.03,4237.95,4615.9,4426.15,4628.72,1691,1708,0.437,0,0,0,0,
69,4080.51,4212.31,4079.49,3864.62,4362.56,4166.15,4579.49,4562.56,4320,3932.31,4249.23,4620.51,4434.36,4638.97,1693,1708,0.444,0,0,0,0,
70,4076.92,4217.95,4073.33,3862.56,4358.97,4163.59,4575.9,4558.46,4316.41,3930.77,4242.56,4616.92,4427.18,4630.77,1691,1708,0.452,0,0,0,0,
71,4076.41,4216.41,4074.36,3863.08,4351.79,4163.59,4571.79,4555.9,4308.21,3928.72,4234.36,4611.79,4427.18,4631.28,1692,1710,0.46,0,0,0,0,
72,4072.82,4220,4069.23,3864.62,4357.44,4158.46,4571.79,4555.9,4308.21,3930.26,4234.36,4604.62,4428.72,4631.79,1692,1708,0.468,0,0,0,0,
73,4073.33,4234.36,4063.59,3869.74,4376.41,4150.77,4572.31,4557.44,4312.31,3931.28,4234.36,4604.62,4429.23,4621.54,1691,1710,0.476,0,0,0,0,
74,4078.46,4232.31,4068.72,3867.18,4369.74,4150.77,4572.31,4556.41,4308.72,3928.21,4232.82,4606.15,4426.67,4620,1692,1709,0.483,0,0,0,0,
75,4077.44,4215.38,4075.38,3858.46,4351.79,4153.33,4572.31,4553.33,4302.56,3923.08,4230.77,4601.03,4416.92,4625.13,1691,1709,0.491,0,0,0,0,
76,4076.92,4222.56,4075.38,3868.21,4357.95,4158.97,4571.79,4555.9,4310.26,3929.74,4231.28,4606.15,4416.92,4626.15,1691,1709,0.499,0,0,0,0,
77,4083.59,4238.97,4075.38,3880,4361.54,4167.18,4570.77,4557.44,4321.54,3942.56,4241.03,4616.92,4427.69,4628.72,1690,1710,0.507,0,0,0,0,
78,4091.28,4235.38,4077.95,3869.23,4360,4163.59,4569.74,4556.41,4318.46,3943.08,4248.21,4618.46,4430.77,4635.9,1691,1710,0.515,0,0,0,0,
79,4089.74,4227.18,4077.95,3853.85,4363.59,4156.92,4569.74,4556.92,4311.79,3938.97,4240.51,4612.82,4430.26,4638.97,1689,1711,0.523,0,0,0,0,
80,4080,4224.62,4071.79,3860,4360,4164.62,4570.77,4556.92,4311.28,3933.85,4230.77,4605.64,4428.72,4635.9,1690,1710,0.53,0,0,0,0,
81,4071.28,4220,4067.18,3868.21,4360,4169.23,4571.28,4556.92,4310.77,3929.23,4231.79,4600.51,4421.03,4628.21,1689,1709,0.538,0,0,0,0,
82,4066.67,4217.95,4066.67,3864.62,4369.23,4166.15,4575.9,4565.13,4314.36,3933.85,4233.85,4600.51,4420.51,4618.46,1690,1710,0.546,0,0,0,0,
83,4063.08,4218.97,4065.13,3861.54,4371.79,4167.18,4580,4571.28,4315.9,3935.9,4230.26,4600.51,4425.64,4617.44,1691,1709,0.554,0,0,0,0,
84,4065.64,4218.46,4066.67,3864.62,4369.74,4167.69,4575.38,4563.08,4311.28,3928.72,4230.77,4602.05,4422.05,4622.56,1691,1710,0.562,0,0,0,0,
85,4073.33,4220,4071.79,3864.1,4368.72,4162.56,4568.72,4553.85,4308.21,3924.1,4232.82,4602.56,4417.44,4624.1,1691,1709,0.57,0,0,0,0,
86,4077.95,4220.51,4074.87,3859.49,4363.59,4159.49,4568.72,4553.33,4310.26,3927.69,4232.82,4603.59,4420.51,4626.15,1691,1710,0.577,0,0,0,0,
87,4077.44,4221.03,4077.95,3871.28,4363.59,4165.13,4570.77,4560,4311.28,3933.33,4234.87,4612.82,4426.15,4630.26,1692,1710,0.585,0,0,0,0,
88,4076.41,4220,4079.49,3873.33,4363.59,4171.79,4571.28,4564.62,4311.79,3934.87,4235.9,4616.92,4428.72,4629.74,1692,1709,0.593,0,0,0,0,
89,4074.87,4214.87,4077.95,3851.79,4353.85,4161.03,4571.28,4564.62,4310.26,3929.23,4232.82,4609.23,4425.13,4628.21,1692,1709,0.601,0,0,0,0,
90,4073.85,4215.38,4081.54,3850.77,4355.9,4150.26,4571.79,4565.64,4308.72,3928.21,4233.85,4612.31,4424.1,4632.82,1691,1709,0.609,0,0,0,0,
91,4076.41,4219.49,4085.64,3869.74,4356.92,4160.51,4573.85,4568.21,4309.23,3931.79,4237.95,4621.03,4428.72,4635.9,1692,1709,0.616,0,0,0,0,
92,4080,4217.44,4077.95,3869.23,4349.23,4168.21,4573.85,4561.03,4308.72,3928.72,4234.36,4614.36,4426.67,4633.85,1691,1708,0.624,0,0,0,0,
93,4076.92,4214.87,4071.79,3853.33,4355.38,4157.44,4570.26,4552.82,4304.62,3925.13,4227.69,4602.05,4417.95,4628.72,1691,1709,0.632,0,0,0,0,
94,4068.72,4211.79,4074.36,3850.26,4361.54,4146.15,4564.1,4550.77,4296.92,3924.1,4227.18,4600,4412.82,4620.51,1691,1708,0.64,0,0,0,0,
95,4071.79,4215.9,4072.82,3861.54,4360.51,4152.31,4567.18,4552.82,4296.41,3926.15,4231.79,4602.05,4415.9,4623.59,1689,1709,0.648,0,0,0,0,
96,4079.49,4218.46,4067.18,3864.62,4355.9,4159.49,4571.28,4552.31,4296.41,3927.18,4230.26,4603.59,4416.92,4632.82,1691,1709,0.656,0,0,0,0,
97,4068.21,4204.62,4064.62,3850.26,4343.59,4146.15,4559.49,4541.54,4281.03,3913.33,4217.44,4597.44,4409.74,4623.59,1690,1709,0.663,0,0,0,0,
98,4058.46,4200.51,4066.15,3848.21,4342.05,4136.92,4554.36,4538.97,4273.85,3904.62,4210.26,4593.85,4406.67,4609.74,1690,1710,0.671,0,0,0,0,
99,4068.21,4215.38,4063.08,3865.64,4356.41,4149.23,4567.69,4551.79,4287.69,3917.44,4221.54,4600,4411.79,4613.85,1689,1709,0.679,0,0,0,0,
100,4073.33,4220,4060,3864.62,4360,4156.92,4570.26,4554.87,4294.87,3927.18,4230.26,4602.56,4418.97,4621.54,1691,1710,0.687,0,0,0,0,
101,4069.74,4214.87,4063.59,3856.92,4360,4151.28,4561.03,4550.26,4295.9,3925.64,4230.77,4601.03,4427.69,4630.77,1690,1709,0.695,0,0,0,0,
102,4074.36,4223.08,4069.23,3867.18,4369.23,4153.85,4564.62,4557.95,4305.13,3928.72,4233.85,4603.59,4431.79,4642.05,1691,1709,0.702,0,0,0,0,
103,4074.36,4219.49,4070.77,3861.54,4356.41,4158.46,4570.77,4561.54,4303.59,3930.77,4230.26,4603.08,4423.59,4635.9,1691,1708,0.71,0,0,0,0,
104,4066.15,4204.62,4069.23,3847.18,4341.03,4153.85,4568.21,4553.85,4295.38,3927.69,4225.64,4599.49,4421.54,4625.64,1691,1709,0.718,0,0,0,0,
105,4065.64,4205.64,4070.26,3854.87,4350.77,4152.31,4567.18,4554.36,4300,3930.77,4229.74,4604.62,4427.69,4630.77,1691,1708,0.726,0,0,0,0,
106,4069.23,4205.64,4073.33,3857.44,4352.82,4152.31,4569.23,4557.95,4303.59,3932.31,4233.85,4610.77,4427.69,4635.38,1690,1710,0.734,0,0,0,0,
107,4068.21,4205.64,4075.9,3851.79,4353.85,4152.31,4569.74,4556.92,4298.46,3929.23,4232.82,4606.15,4425.64,4633.33,1692,1709,0.742,0,0,0,0,
108,4067.18,4210.77,4073.33,3859.49,4369.23,4153.85,4564.1,4553.85,4295.38,3928.21,4229.23,4601.54,4419.49,4629.23,1690,1708,0.749,0,0,0,0,
109,4064.1,4205.13,4068.72,3869.74,4368.21,4154.36,4557.95,4552.31,4295.38,3927.18,4221.03,4601.03,4406.67,4618.97,1690,1709,0.757,0,0,0,0,
110,4061.03,4197.44,4067.69,3859.49,4354.36,4153.33,4557.95,4552.31,4294.87,3925.64,4217.95,4600.51,4405.13,4611.28,1690,1708,0.765,0,0,0,0,
111,4059.49,4200.51,4065.64,3846.67,4354.87,4151.28,4563.59,4553.33,4297.44,3925.64,4223.59,4598.97,4412.31,4618.46,1691,1710,0.773,0,0,0,0,
112,4061.54,4206.15,4068.21,3853.33,4357.95,4152.31,4566.67,4552.82,4301.54,3930.26,4230.77,4602.56,4415.38,4632.31,1691,1709,0.782,0,0,0,0,
113,4066.67,4207.69,4074.36,3861.03,4353.85,4154.87,4561.54,4552.31,4300.51,3931.28,4231.28,4604.62,4418.97,4634.87,1691,1710,0.788,0,0,0,0,
114,4066.15,4207.18,4074.36,3856.92,4352.82,4145.13,4553.33,4549.74,4294.36,3927.18,4222.05,4600.51,4418.97,4624.1,1691,1710,0.796,0,0,0,0,
115,4065.13,4201.54,4073.85,3855.9,4362.56,4140,4558.46,4551.28,4297.95,3929.74,4223.08,4603.08,4416.41,4624.1,1691,1711,0.804,0,0,0,0,
116,4070.77,4205.13,4078.97,3866.15,4373.85,4152.82,4571.28,4557.95,4305.64,3938.46,4233.33,4610.26,4419.49,4635.38,1691,1710,0.812,0,0,0,0,
117,4063.08,4204.62,4070.77,3858.46,4357.95,4156.41,4567.18,4550.77,4292.31,3926.15,4224.1,4602.05,4412.82,4626.67,1691,1708,0.82,0,0,0,0,
118,4047.69,4190.77,4058.97,3842.05,4335.38,4149.23,4558.97,4540,4276.92,3908.21,4209.74,4590.26,4395.38,4610.77,1691,1707,0.828,0,0,0,0,
119,4052.82,4185.64,4064.62,3846.15,4348.72,4155.38,4567.18,4548.72,4288.21,3914.36,4214.36,4596.41,4396.92,4611.28,1692,1708,0.835,0,0,0,0,
120,4062.56,4186.67,4071.28,3850.26,4365.13,4161.03,4574.87,4557.95,4300,3925.13,4217.44,4603.08,4409.74,4614.87,1692,1708,0.844,0,0,0,0,
121,4057.44,4188.72,4068.72,3853.85,4357.44,4155.9,4569.23,4551.28,4294.87,3922.56,4219.49,4598.97,4411.28,4616.41,1692,1709,0.851,0,0,0,0,
122,4056.41,4199.49,4073.85,3863.08,4358.46,4154.87,4568.72,4552.31,4295.38,3924.1,4229.74,4602.05,4413.33,4625.64,1692,1709,0.859,0,0,0,0,
123,4061.54,4200.51,4077.95,3861.54,4369.74,4155.9,4568.72,4554.87,4298.46,3928.72,4226.67,4606.67,4417.95,4629.74,1692,1710,0.867,0,0,0,0,
124,4053.85,4187.69,4068.72,3847.69,4360,4151.28,4556.92,4542.56,4287.69,3921.54,4215.38,4600,4410.77,4622.56,1693,1710,0.874,0,0,0,0,
125,4050.26,4182.05,4066.67,3842.05,4343.08,4148.21,4557.95,4540.51,4284.62,3916.92,4214.36,4595.38,4403.59,4616.41,1691,1710,0.882,0,0,0,0,
126,4061.54,4187.18,4077.44,3849.74,4350.26,4152.82,4571.79,4555.9,4295.38,3925.13,4218.97,4601.54,4409.23,4615.9,1692,1710,0.891,0,0,0,0,
127,4064.1,4193.85,4076.41,3864.1,4366.67,4153.33,4572.82,4558.97,4298.46,3928.21,4217.95,4602.05,4409.23,4617.44,1689,1709,0.898,0,0,0,0,
128,4055.9,4201.03,4067.69,3869.23,4367.18,4156.41,4568.72,4551.28,4293.33,3924.1,4215.9,4595.9,4402.56,4614.87,1690,1711,0.906,0,0,0,0,
0,4058.46,4203.59,4071.28,3864.62,4364.1,4165.13,4573.85,4552.31,4295.9,3923.59,4217.95,4598.46,4407.69,4614.36,1690,1711,0.914,0,0,0,0,
1,4064.62,4200,4079.49,3862.05,4367.18,4161.03,4574.87,4556.41,4299.49,3927.69,4217.95,4605.64,4415.38,4618.97,1690,1711,0.921,0,0,0,0,
2,4060,4198.97,4076.41,3857.44,4362.56,4149.74,4567.18,4553.85,4294.87,3926.67,4221.03,4603.08,4413.85,4617.95,1691,1711,0.929,0,0,0,0,
3,4059.49,4201.03,4074.87,3853.85,4354.36,4149.23,4566.15,4553.85,4295.9,3924.62,4229.74,4603.59,4414.87,4618.97,1691,1710,0.937,0,0,0,0,
4,4069.74,4201.54,4079.49,3860.51,4357.95,4154.36,4569.23,4558.46,4308.72,3931.28,4236.41,4615.9,4426.67,4629.74,1691,1707,0.945,0,0,0,0,
5,4070.26,4200,4080,3862.56,4360,4152.82,4567.18,4559.49,4316.92,3938.97,4234.36,4619.49,4431.79,4634.87,1690,1709,0.953,0,0,0,0,
6,4057.44,4195.9,4072.31,3857.44,4351.28,4153.33,4564.1,4553.33,4305.13,3932.82,4226.67,4604.62,4417.95,4625.64,1691,1708,0.961,0,0,0,0,
7,4058.46,4198.97,4072.31,3861.03,4352.31,4155.9,4565.64,4551.28,4294.36,3922.05,4224.1,4598.97,4410.26,4622.56,1691,1709,0.968,0,0,0,0,
8,4072.82,4203.08,4082.56,3864.62,4365.64,4155.9,4567.18,4553.85,4302.05,3923.08,4229.23,4607.69,4421.54,4629.23,1692,1709,0.976,0,0,0,0,
9,4074.36,4203.08,4081.54,3863.08,4371.79,4153.33,4565.13,4555.9,4306.67,3930.77,4231.28,4606.15,4428.72,4629.74,1691,1709,0.984,0,0,0,0,
10,4067.69,4208.72,4071.28,3864.62,4361.54,4153.85,4563.59,4551.79,4296.41,3925.13,4228.72,4597.95,4422.56,4628.21,1691,1710,0.992,0,0,0,0,
11,4069.74,4211.28,4071.28,3862.05,4351.79,4155.9,4563.59,4542.05,4289.74,3911.79,4227.69,4601.03,4420,4635.38,1691,1708,1,0,0,0,0,
12,4082.05,4208.21,4078.97,3863.08,4357.44,4153.33,4561.03,4543.08,4293.85,3914.87,4228.72,4609.23,4423.59,4652.82,1691,1709,1.007,0,0,0,0,
13,4107.18,4223.08,4088.21,3875.9,4353.85,4152.82,4556.41,4552.31,4295.9,3928.21,4236.92,4620,4435.9,4681.54,1691,1708,1.015,0,0,0,0,
14,4148.72,4248.72,4103.59,3885.13,4335.38,4149.74,4555.9,4548.21,4295.38,3929.23,4247.69,4634.87,4454.36,4720,1691,1710,1.023,0,0,0,0,
15,4199.49,4265.13,4122.56,3890.26,4334.87,4138.46,4554.87,4536.92,4294.36,3920,4248.72,4646.67,4462.56,4761.03,1691,1710,1.031,0,0,0,0,
16,4251.79,4290.77,4144.1,3904.62,4357.44,4132.82,4546.15,4536.41,4286.67,3915.38,4254.36,4660.51,4465.64,4802.56,1691,1711,1.039,0,0,0,0,
17,4289.23,4320.51,4158.46,3917.44,4361.54,4137.44,4538.46,4537.44,4278.46,3911.28,4262.56,4675.38,4475.38,4833.33,1692,1709,1.047,0,0,0,0,
18,4297.44,4324.62,4156.92,3915.9,4349.23,4136.92,4538.97,4534.87,4278.46,3907.69,4252.31,4674.36,4476.92,4837.95,1690,1709,1.054,0,0,0,0,
19,4290.77,4312.82,4156.41,3909.23,4351.79,4134.87,4545.64,4536.41,4284.62,3908.21,4244.62,4666.15,4471.28,4834.36,1691,1709,1.062,0,0,0,0,
20,4281.03,4304.1,4157.44,3911.28,4354.36,4140.51,4553.33,4538.46,4286.67,3910.26,4255.9,4670.77,4475.9,4837.95,1690,1708,1.07,0,0,0,0,
21,4261.54,4295.9,4145.13,3914.36,4349.23,4142.05,4556.41,4538.97,4284.1,3912.31,4258.46,4671.28,4477.44,4828.72,1691,1710,1.078,0,0,0,0,
22,4238.46,4286.67,4135.9,3903.59,4350.77,4143.08,4554.87,4537.95,4280,3912.82,4248.72,4656.41,4465.13,4803.08,1691,1708,1.086,0,0,0,0,
23,4223.08,4276.41,4136.41,3889.23,4353.85,4153.33,4555.9,4535.38,4278.46,3912.31,4247.18,4647.69,4457.44,4776.41,1691,1709,1.093,0,0,0,0,
24,4206.15,4261.54,4127.18,3891.28,4353.33,4150.77,4554.36,4535.38,4278.46,3908.21,4248.72,4647.18,4455.38,4755.38,1692,1707,1.101,0,0,0,0,
25,4186.15,4249.74,4118.46,3900,4355.38,4135.9,4550.26,4535.38,4280,3908.21,4243.08,4641.03,4448.21,4737.44,1691,1708,1.109,0,0,0,0,
26,4171.28,4245.64,4122.05,3894.87,4366.15,4136.41,4552.31,4535.9,4281.03,3912.82,4242.56,4637.95,4443.59,4723.08,1693,1708,1.117,0,0,0,0,
27,4158.97,4241.03,4118.97,3882.56,4370.77,4146.15,4553.85,4537.44,4282.05,3915.9,4246.15,4636.92,4447.18,4712.82,1692,1709,1.125,0,0,0,0,
28,4140.51,4229.23,4104.1,3879.49,4356.92,4138.97,4551.28,4535.9,4285.13,3913.85,4238.46,4626.67,4443.08,4697.95,1692,1709,1.133,0,0,0,0,
29,4120,4217.44,4091.79,3873.85,4347.18,4131.79,4551.28,4534.87,4287.69,3911.28,4228.21,4614.36,4431.79,4672.82,1691,1710,1.14,0,0,0,0,
30,4109.74,4211.79,4089.74,3866.15,4361.54,4142.56,4553.33,4537.44,4289.74,3912.82,4227.69,4613.85,4427.18,4658.97,1691,1710,1.148,0,0,0,0,
31,4108.21,4207.18,4092.82,3869.74,4365.64,4156.92,4555.38,4538.46,4293.33,3913.85,4231.28,4615.38,4428.21,4663.59,1690,1709,1.156,0,0,0,0,
32,4103.08,4201.03,4086.67,3871.28,4349.74,4155.9,4556.92,4537.44,4295.9,3911.28,4230.26,4607.69,4427.18,4660,1690,1710,1.164,0,0,0,0,
33,4087.69,4196.41,4073.85,3862.05,4353.85,4145.13,4555.9,4538.46,4293.85,3912.82,4226.67,4598.97,4424.1,4645.64,1690,1708,1.172,0,0,0,0,
34,4078.46,4196.41,4075.38,3861.54,4374.36,4145.64,4553.85,4540.51,4293.33,3922.56,4228.21,4603.59,4426.15,4645.64,1690,1709,1.18,0,0,0,0,
35,4087.18,4203.59,4087.69,3873.33,4380,4155.9,4555.38,4541.54,4300.51,3931.28,4236.41,4614.87,4433.33,4650.77,1691,1709,1.187,0,0,0,0,
36,4089.74,4199.49,4086.67,3870.26,4363.08,4151.79,4555.9,4539.49,4296.92,3925.13,4232.31,4612.31,4427.69,4639.49,1690,1709,1.195,0,0,0,0,
37,4072.82,4185.13,4074.36,3852.31,4343.08,4137.44,4552.31,4534.36,4279.49,3909.23,4214.36,4597.44,4411.28,4624.62,1692,1709,1.203,0,0,0,0,
38,4067.18,4182.56,4072.82,3847.18,4348.72,4138.97,4549.74,4536.41,4280.51,3906.67,4217.44,4596.41,4413.33,4625.13,1691,1709,1.211,0,0,0,0,
39,4079.49,4189.23,4085.13,3861.03,4370.26,4153.33,4560,4552.82,4302.56,3924.62,4234.87,4607.69,4429.74,4634.36,1692,1709,1.219,0,0,0,0,
40,4077.44,4188.21,4087.18,3871.28,4372.82,4158.97,4571.28,4560.51,4305.64,3931.79,4235.38,4607.69,4430.26,4635.9,1691,1709,1.226,0,0,0,0,
41,4060.51,4182.05,4071.28,3862.56,4362.05,4152.31,4564.62,4545.13,4291.28,3915.9,4224.1,4598.97,4415.38,4626.67,1692,1710,1.234,0,0,0,0,
42,4056.92,4183.59,4065.64,3860,4360,4151.79,4554.36,4539.49,4292.31,3915.38,4226.15,4598.97,4414.36,4618.97,1691,1710,1.242,0,0,0,0,
43,4064.62,4187.69,4075.9,3866.15,4361.54,4158.46,4557.44,4550.26,4300,3924.1,4232.31,4605.13,4421.54,4618.46,1692,1710,1.25,0,0,0,0,
44,4058.97,4181.03,4074.87,3854.87,4356.41,4152.31,4559.49,4546.15,4295.9,3913.85,4223.08,4599.49,4413.33,4616.41,1691,1710,1.258,0,0,0,0,
45,4048.21,4166.67,4062.05,3841.54,4354.36,4143.59,4554.36,4534.87,4289.23,3903.59,4212.31,4587.18,4403.59,4609.74,1691,1710,1.266,0,0,0,0,
46,4052.31,4169.23,4065.64,3851.79,4365.64,4150.26,4554.36,4540,4293.33,3911.79,4214.36,4592.31,4410.77,4611.79,1689,1711,1.273,0,0,0,0,
