COUNTER,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
8,4056.41,4205.13,4085.64,3894.87,4437.44,4200.51,4584.1,4545.13,4326.67,3940.51,4248.72,4640.51,4391.28,4606.15,1725,1672,0.841,0,0,0,0,
9,4047.18,4197.95,4070.26,3881.54,4439.49,4205.13,4585.13,4540,4306.15,3924.62,4234.87,4628.21,4368.72,4589.23,1726,1673,0.849,0,0,0,0,
10,4055.38,4198.46,4071.28,3883.08,4438.97,4193.85,4578.97,4533.33,4292.31,3922.56,4241.03,4629.74,4369.74,4594.36,1726,1678,0.857,0,0,0,0,
11,4060,4202.56,4084.62,3894.36,4436.92,4183.08,4568.21,4531.28,4303.08,3928.72,4250.26,4640,4395.9,4608.72,1727,1683,0.864,0,0,0,0,
12,4053.85,4200.51,4082.05,3896.41,4438.97,4188.72,4567.69,4535.38,4314.36,3921.54,4245.13,4635.38,4393.33,4603.08,1725,1697,0.872,0,0,0,0,
13,4053.85,4205.64,4077.95,3890.77,4445.13,4196.41,4575.38,4539.49,4311.28,3913.85,4243.59,4629.23,4374.36,4595.9,1724,1699,0.88,0,0,0,0,
14,4064.62,4217.44,4087.69,3893.33,4442.56,4194.87,4578.97,4537.95,4310.77,3921.54,4249.23,4636.92,4382.56,4605.13,1724,1697,0.888,0,0,0,0,
15,4069.74,4212.31,4092.31,3895.9,4436.92,4194.36,4580.51,4540.51,4317.95,3926.15,4246.15,4645.64,4393.85,4609.23,1721,1692,0.908,0,0,0,0,
16,4061.03,4197.95,4085.13,3887.18,4437.95,4197.95,4585.13,4553.33,4324.62,3922.56,4237.44,4639.49,4382.56,4598.46,1720,1689,0.909,0,0,0,0,
17,4049.23,4194.36,4080,3879.49,4441.03,4200.51,4585.64,4560,4326.15,3926.67,4235.9,4632.31,4374.87,4591.28,1718,1688,0.912,0,0,0,0,
18,4048.21,4196.92,4080.51,3877.95,4440,4202.05,4576.41,4545.64,4312.31,3924.62,4235.9,4632.82,4374.87,4588.21,1716,1691,0.919,0,0,0,0,
19,4053.33,4197.95,4082.56,3881.54,4437.95,4197.44,4567.69,4524.1,4291.28,3907.18,4233.85,4633.85,4373.85,4586.67,1714,1693,0.927,0,0,0,0,
20,4052.82,4198.97,4085.64,3886.67,4441.54,4185.64,4568.21,4516.92,4286.15,3902.05,4238.97,4636.92,4378.97,4593.33,1712,1696,0.935,0,0,0,0,
21,4055.9,4202.56,4086.67,3890.26,4444.62,4185.64,4570.77,4523.08,4291.28,3910.26,4250.26,4641.54,4385.64,4604.62,1710,1694,0.943,0,0,0,0,
22,4061.03,4203.59,4081.54,3890.77,4444.62,4192.82,4572.31,4528.72,4294.36,3911.79,4249.74,4640,4385.64,4604.1,1705,1695,0.95,0,0,0,0,
23,4062.05,4202.56,4080.51,3888.72,4444.1,4190.77,4572.31,4525.13,4294.36,3908.21,4243.59,4634.87,4383.59,4598.46,1703,1695,0.958,0,0,0,0,
24,4062.56,4199.49,4084.62,3885.64,4442.05,4188.21,4571.79,4527.18,4294.36,3908.21,4248.72,4638.46,4384.62,4604.1,1700,1694,0.966,0,0,0,0,
25,4056.41,4190.77,4081.03,3881.54,4441.54,4195.38,4578.46,4537.95,4298.97,3912.31,4246.15,4641.03,4386.15,4603.59,1698,1694,0.974,0,0,0,0,
26,4045.64,4183.59,4071.79,3873.85,4442.56,4201.54,4585.13,4543.08,4308.72,3916.92,4238.97,4634.87,4378.46,4592.82,1696,1692,0.983,0,0,0,0,
27,4037.44,4181.54,4071.28,3863.59,4443.08,4201.54,4584.62,4542.05,4313.33,3914.87,4240.51,4627.69,4369.23,4587.18,1694,1692,0.99,0,0,0,0,
28,4033.33,4181.54,4071.28,3865.64,4444.1,4198.46,4580,4533.85,4304.1,3902.56,4241.03,4625.13,4370.77,4587.18,1692,1690,0.997,0,0,0,0,
29,4037.95,4183.08,4067.18,3880,4444.62,4197.95,4573.85,4527.69,4298.46,3901.03,4240,4631.28,4378.46,4590.26,1691,1687,1.005,0,0,0,0,
30,4049.23,4186.15,4069.74,3880,4442.56,4197.44,4575.38,4533.33,4307.69,3911.79,4247.69,4640,4382.56,4598.46,1690,1683,1.013,0,0,0,0,
31,4052.31,4187.18,4075.9,3872.82,4443.59,4194.36,4578.97,4536.41,4307.69,3917.44,4253.33,4642.56,4387.18,4603.59,1689,1681,1.025,0,0,0,0,
32,4056.41,4186.15,4074.87,3876.92,4445.64,4190.77,4572.82,4532.31,4297.95,3913.85,4249.23,4639.49,4389.74,4601.54,1691,1680,1.029,0,0,0,0,
33,4061.03,4187.69,4076.92,3882.56,4443.08,4193.33,4573.33,4534.36,4300.51,3912.31,4248.72,4636.41,4390.26,4602.05,1690,1684,1.036,0,0,0,0,
34,4054.36,4189.23,4078.46,3881.54,4447.69,4198.97,4582.56,4536.92,4307.69,3920.51,4248.21,4634.36,4394.36,4603.08,1691,1689,1.044,0,0,0,0,
35,4050.77,4189.23,4070.26,3878.46,4452.82,4200.51,4582.56,4536.92,4308.21,3924.1,4246.15,4632.82,4395.9,4601.54,1690,1696,1.053,0,0,0,0,
36,4054.87,4189.74,4063.59,3876.92,4450.26,4198.97,4577.44,4535.9,4307.18,3915.38,4248.21,4631.79,4390.77,4602.05,1691,1700,1.06,0,0,0,0,
37,4054.87,4196.41,4067.69,3877.44,4451.79,4197.44,4574.87,4528.72,4299.49,3906.15,4246.15,4628.21,4389.74,4602.05,1692,1696,1.068,0,0,0,0,
38,4055.38,4200,4072.31,3878.46,4454.36,4197.95,4575.9,4527.18,4295.9,3909.74,4244.62,4628.72,4391.28,4600,1692,1691,1.076,0,0,0,0,
39,4061.03,4192.82,4074.36,3873.33,4447.18,4197.95,4582.56,4541.54,4313.33,3912.82,4250.77,4632.82,4389.74,4602.05,1692,1685,1.083,0,0,0,0,
40,4062.05,4187.18,4074.87,3870.77,4443.08,4198.97,4585.64,4543.08,4322.05,3909.23,4247.69,4630.77,4386.67,4602.05,1692,1685,1.091,0,0,0,0,
